ID,Package,CWE,Date,Platform,GitHub URL,Stars,Contributors,Dependencies,Dependents
SNYK-JS-MERGE-1042987,merge,CWE-1321,23 Feb 2021,NPM,https://github.com/yeikos/js.merge,177.0,6.0,407.0,1682990.0
SNYK-JS-STOPLIGHTMARKDOWN-1078260,@stoplight/markdown,CWE-79,22 Feb 2021,NPM,https://github.com/stoplightio/markdown,5.0,8.0,1240.0,601.0
SNYK-JS-TREEKIT-1077068,tree-kit,CWE-1321,19 Feb 2021,NPM,https://github.com/cronvel/tree-kit,29.0,0.0,2.0,4441.0
SNYK-JS-DOCSIFY-1066017,docsify,CWE-79,18 Feb 2021,NPM,https://github.com/docsifyjs/docsify,27500.0,185.0,1048.0,7456.0
SNYK-PHP-PRISMJSPRISM-1585199,prismjs/prism,CWE-400,18 Feb 2021,Composer,https://github.com/PrismJS/prism,12300.0,375.0,913.0,4.0
SNYK-PYTHON-QLIB-1054635,qlib,CWE-502,15 Feb 2021,PyPI,https://github.com/microsoft/qlib,15300.0,129.0,248.0,19.0
SNYK-JS-ISUSERVALID-1056766,is-user-valid,CWE-90,11 Feb 2021,NPM,https://github.com/Telefonica/is-user-valid,1.0,6.0,13.0,0.0
SNYK-JS-STATICEVAL-1056765,static-eval,CWE-94,11 Feb 2021,NPM,https://github.com/browserify/static-eval,175.0,12.0,3.0,2323230.0
SNYK-JS-MACFROMIP-1048336,macfromip,CWE-78,9 Feb 2021,NPM,https://github.com/bcamarneiro/macfromip,10.0,5.0,306.0,39.0
SNYK-JS-HIGHCHARTS-1018906,highcharts,CWE-1321,5 Feb 2021,NPM,https://github.com/highcharts/highcharts,12000.0,185.0,1691.0,0.0
SNYK-JS-MERGEDEEP-1070277,merge-deep,CWE-1321,5 Feb 2021,NPM,https://github.com/jonschlinkert/merge-deep,111.0,2.0,5.0,1673114.0
SNYK-JS-DECAL-1051028,decal,CWE-1321,4 Feb 2021,NPM,https://github.com/gigafied/decal.js,2.0,0.0,5.0,2.0
SNYK-JS-LAUNCHPAD-1044065,launchpad,CWE-94,1 Feb 2021,NPM,https://github.com/bitovi/launchpad,47.0,23.0,20.0,2749.0
SNYK-JS-THREE-1064931,three,CWE-400,29 Jan 2021,NPM,https://github.com/mrdoob/three.js,102000.0,1936.0,703.0,375454.0
SNYK-JS-HEROKUENV-1050432,heroku-env,CWE-78,26 Jan 2021,NPM,https://github.com/brianc/node-heroku-env,11.0,0.0,1.0,13.0
SNYK-JS-GITBLAME-1050430,gitblame,CWE-78,26 Jan 2021,NPM,https://github.com/xjamundx/gitblame,2.0,0.0,3.0,14.0
SNYK-JS-ASYNCGIT-1064877,async-git,CWE-78,26 Jan 2021,NPM,https://github.com/omrilotan/async-git,3.0,3.0,15.0,41.0
SNYK-JS-DEFERREDEXEC-1050433,deferred-exec,CWE-78,26 Jan 2021,NPM,https://github.com/danheberden/deferred-exec,1.0,0.0,4.0,13.0
SNYK-JS-NPOSTESSERACT-1051031,npos-tesseract,CWE-78,26 Jan 2021,NPM,https://github.com/taoyuan/npos-tesseract,0.0,0.0,18.0,0.0
SNYK-JS-VISTIMELINE-1063500,vis-timeline,CWE-79,22 Jan 2021,NPM,https://github.com/visjs/vis-timeline,1900.0,180.0,1411.0,2280.0
SNYK-JAVA-COMSOFTWAREMILLAKKAHTTPSESSION-1058933,com.softwaremill.akka-http-session:core_2.13,CWE-352,21 Jan 2021,Maven,https://github.com/softwaremill/akka-http-session,440.0,19.0,4.0,0.0
SNYK-JS-GITARCHIVE-1050391,git-archive,CWE-78,20 Jan 2021,NPM,https://github.com/nisaacson/git-archive,0.0,0.0,7.0,15.0
SNYK-JS-GETNPMPACKAGEVERSION-1050390,get-npm-package-version,CWE-78,20 Jan 2021,NPM,https://github.com/hoperyy/get-npm-package-version,4.0,5.0,499.0,62.0
SNYK-JS-GRAPHQLTOOLSGITLOADER-1062543,@graphql-tools/git-loader,CWE-77,20 Jan 2021,NPM,https://github.com/ardatan/graphql-tools,5300.0,383.0,2018.0,410465.0
SNYK-JS-FASTIFYCSRF-1062044,fastify-csrf,CWE-352,19 Jan 2021,NPM,https://github.com/fastify/fastify-csrf,148.0,26.0,15.0,570.0
SNYK-JS-AWSSDK-1059424,aws-sdk,CWE-1321,14 Jan 2021,NPM,https://github.com/aws/aws-sdk-js,7600.0,209.0,56.0,0.0
SNYK-JS-PROPERTIESREADER-1048968,properties-reader,CWE-1321,14 Jan 2021,NPM,https://github.com/steveukx/properties,77.0,8.0,508.0,14636.0
SNYK-JS-GLOBPARENT-1016905,glob-parent,CWE-400,12 Jan 2021,NPM,https://github.com/gulpjs/glob-parent,79.0,10.0,11.0,33937746.0
SNYK-JS-IMAGETILER-1051029,image-tiler,CWE-78,6 Jan 2021,NPM,https://github.com/MrP/image-tiler,7.0,3.0,36.0,7.0
SNYK-JS-SCULLYIOSCULLY-1055829,@scullyio/scully,CWE-79,6 Jan 2021,NPM,https://github.com/scullyio/scully,2600.0,112.0,2279.0,1.0
SNYK-JS-ASCIITABLEJS-1039799,asciitable.js,CWE-1321,4 Jan 2021,NPM,https://github.com/victornpb/asciitable.js,4.0,0.0,716.0,25.0
SNYK-JS-DJV-1014545,djv,CWE-94,4 Jan 2021,NPM,https://github.com/korzio/djv,289.0,9.0,12.0,717.0
SNYK-JS-JSINI-1048970,js-ini,CWE-1321,29 Dec 2020,NPM,https://github.com/Sdju/js-ini,28.0,2.0,355.0,83.0
SNYK-JS-INIREADER-1054843,inireader,CWE-1321,29 Dec 2020,NPM,https://github.com/Ajnasz/IniReader,16.0,6.0,173.0,36.0
SNYK-JS-SEMVERREGEX-1047770,semver-regex,CWE-185,27 Dec 2020,NPM,https://github.com/sindresorhus/semver-regex,142.0,8.0,6.0,1011239.0
SNYK-JS-MULTIINI-1048969,multi-ini,CWE-1321,21 Dec 2020,NPM,https://github.com/evangelion1204/multi-ini,10.0,3.0,692.0,459.0
SNYK-JS-SDSCOEPWEBREVIEW-1053230,@sdscoep/web-review,CWE-284,21 Dec 2020,NPM,https://github.com/savannahar68/web-review,8.0,3.0,326.0,0.0
SNYK-JS-CONNECTIONTESTER-1048337,connection-tester,CWE-78,16 Dec 2020,NPM,https://github.com/skoranga/node-connection-tester,5.0,5.0,3.0,128.0
SNYK-JS-JIFF-1017118,jiff,CWE-1321,14 Dec 2020,NPM,https://github.com/cujojs/jiff,625.0,7.0,4.0,321.0
SNYK-JS-PROPS-1015750,props,CWE-78,14 Dec 2020,NPM,https://github.com/pvorb/node-props,7.0,0.0,2.0,1441.0
SNYK-JS-SYSTEMINFORMATION-1050436,systeminformation,CWE-78,14 Dec 2020,NPM,https://github.com/sebhildebrandt/systeminformation,2700.0,16.0,6.0,82785.0
SNYK-JS-CONFCFGINI-1048973,conf-cfg-ini,CWE-1321,13 Dec 2020,NPM,https://github.com/loge5/conf-cfg-ini,8.0,2.0,88.0,5.0
SNYK-PHP-SPATIEBROWSERSHOT-1037064,spatie/browsershot,CWE-22,13 Dec 2020,Composer,https://github.com/spatie/browsershot,4800.0,146.0,18.0,0.0
SNYK-JS-RXDB-1050985,rxdb,CWE-1321,13 Dec 2020,NPM,https://github.com/pubkey/rxdb,21400.0,227.0,517.0,1669.0
SNYK-JS-MQUERY-1050858,mquery,CWE-1321,13 Dec 2020,NPM,https://github.com/aheckmann/mquery,476.0,31.0,7.0,4023226.0
SNYK-JS-NODENOTIFIER-1035794,node-notifier,CWE-78,13 Dec 2020,NPM,https://github.com/mikaelbr/node-notifier,5700.0,61.0,817.0,6341585.0
SNYK-DOTNET-I18N-1050179,i18n,CWE-400,11 Dec 2020,NuGet,https://github.com/turquoiseowl/i18n,556.0,30.0,34.0,111.0
SNYK-JS-INI-1048974,ini,CWE-1321,10 Dec 2020,NPM,https://github.com/npm/ini,768.0,30.0,26.0,22323401.0
SNYK-JS-REACTADAL-1018907,react-adal,CWE-287,8 Dec 2020,NPM,https://github.com/salvoravida/react-adal,217.0,11.0,420.0,642.0
SNYK-PYTHON-PWNTOOLS-1047345,pwntools,CWE-94,1 Dec 2020,PyPI,https://github.com/Gallopsled/pwntools,12000.0,245.0,65.0,1610.0
SNYK-JS-MARKDOWNITTEXMATH-1040463,markdown-it-texmath,CWE-79,30 Nov 2020,NPM,https://github.com/goessner/markdown-it-texmath,158.0,9.0,11.0,1570.0
SNYK-JS-JSEN-1014670,jsen,CWE-94,23 Nov 2020,NPM,https://github.com/bugventure/jsen,156.0,6.0,6.0,1173.0
SNYK-JS-MARKDOWNITPRISM-1040462,markdown-it-prism,CWE-79,16 Nov 2020,NPM,https://github.com/jGleitz/markdown-it-prism,85.0,8.0,1002.0,5981.0
SNYK-JS-MARKDOWNITHIGHLIGHTJS-1040461,markdown-it-highlightjs,CWE-79,16 Nov 2020,NPM,https://github.com/valeriangalliat/markdown-it-highlightjs,56.0,9.0,351.0,10842.0
SNYK-JS-DOCPATH-1011952,doc-path,CWE-1321,15 Nov 2020,NPM,https://github.com/mrodrig/doc-path,4.0,2.0,382.0,7976.0
SNYK-JS-GRPC-598671,grpc,CWE-1321,11 Nov 2020,NPM,https://github.com/grpc/grpc-node,4500.0,169.0,129.0,1.0
SNYK-JS-Y18N-1021887,y18n,CWE-1321,10 Nov 2020,NPM,https://github.com/yargs/y18n,146.0,15.0,19.0,25543024.0
SNYK-JS-JSREPORTCHROMEPDF-1037310,jsreport-chrome-pdf,CWE-22,5 Nov 2020,NPM,https://github.com/jsreport/jsreport-chrome-pdf,10.0,4.0,827.0,396.0
SNYK-JS-ABSOLUNETKAFE-1017403,@absolunet/kafe,CWE-400,5 Nov 2020,NPM,https://github.com/absolunet/kafe,5.0,6.0,14.0,0.0
SNYK-JS-PHANTOMHTMLTOPDF-1023598,phantom-html-to-pdf,CWE-22,5 Nov 2020,NPM,https://github.com/pofider/phantom-html-to-pdf,159.0,12.0,173.0,635.0
SNYK-JS-JSON8-1017116,json8,CWE-1321,3 Nov 2020,NPM,https://github.com/sonnyp/JSON8,104.0,11.0,818.0,201.0
SNYK-JS-CODEMIRROR-1016937,codemirror,CWE-400,30 Oct 2020,NPM,https://github.com/codemirror/CodeMirror,26800.0,862.0,9.0,0.0
SNYK-JS-BROWSERLESSCHROME-1023657,browserless-chrome,CWE-22,29 Oct 2020,NPM,https://github.com/browserless/chrome,8500.0,64.0,528.0,0.0
SNYK-JS-DROPPY-1023656,droppy,CWE-22,29 Oct 2020,NPM,https://github.com/silverwind/droppy,1600.0,13.0,492.0,7.0
SNYK-JS-DATGUI-1016275,dat.gui,CWE-400,27 Oct 2020,NPM,https://github.com/dataarts/dat.gui,7500.0,38.0,611.0,26737.0
SNYK-JS-TRIM-1017038,trim,CWE-400,27 Oct 2020,NPM,https://github.com/component/trim,8.0,4.0,2.0,808836.0
SNYK-JS-PATHVAL-596926,pathval,CWE-1321,25 Oct 2020,NPM,https://github.com/chaijs/pathval,42.0,10.0,1185.0,1421997.0
SNYK-JS-SCRATCHSVGRENDERER-1020497,scratch-svg-renderer,CWE-79,21 Oct 2020,NPM,https://github.com/LLK/scratch-svg-renderer,41.0,22.0,1554.0,1160.0
SNYK-JS-OSMSTATICMAPS-609637,osm-static-maps,CWE-918,19 Oct 2020,NPM,https://github.com/jperelli/osm-static-maps,160.0,5.0,509.0,26.0
SNYK-JS-TSEDCORE-1019382,@tsed/core,CWE-1321,19 Oct 2020,NPM,https://github.com/TypedProject/tsed,2800.0,140.0,11983.0,1512.0
SNYK-JS-LIGHTNINGSERVER-1019381,lightning-server,CWE-79,19 Oct 2020,NPM,https://github.com/lightning-viz/lightning,962.0,4.0,86.0,1.0
SNYK-JS-CHARTJS-1018716,chart.js,CWE-1321,19 Oct 2020,NPM,https://github.com/chartjs/Chart.js,64500.0,485.0,2108.0,1049155.0
SNYK-JS-MATHJS-1016401,mathjs,CWE-1321,13 Oct 2020,NPM,https://github.com/josdejong/mathjs,14400.0,229.0,1148.0,77838.0
SNYK-JS-SIMPLSCHEMA-1016157,simpl-schema,CWE-1321,7 Oct 2020,NPM,https://github.com/aldeed/simpl-schema,560.0,34.0,737.0,9502.0
SNYK-JS-NODEPDFGENERATOR-609636,node-pdf-generator,CWE-918,5 Oct 2020,NPM,https://github.com/darrenhaken/node-pdf-generator,5.0,3.0,2.0,7.0
SNYK-JS-PHANTOMJSSEO-609638,phantomjs-seo,CWE-918,5 Oct 2020,NPM,https://github.com/areverberi/phantomjs-seo,0.0,0.0,1.0,0.0
SNYK-JS-CANVASDESIGNER-597485,canvas-designer,CWE-79,1 Oct 2020,NPM,https://github.com/muaz-khan/Canvas-Designer,373.0,2.0,177.0,800.0
SNYK-JS-NGPACKAGR-1012427,ng-packagr,CWE-78,25 Sep 2020,NPM,https://github.com/ng-packagr/ng-packagr,1800.0,74.0,1682.0,48667.0
SNYK-JS-REACTNATIVEWEBVIEW-1011954,react-native-webview,CWE-79,23 Sep 2020,NPM,https://github.com/react-native-community/react-native-webview,6500.0,294.0,1869.0,108290.0
SNYK-PYTHON-CABOT-609862,cabot,CWE-79,22 Sep 2020,PyPI,https://github.com/arachnys/cabot,5600.0,61.0,96.0,13.0
SNYK-JS-SHIBA-596466,shiba,CWE-94,22 Sep 2020,NPM,https://github.com/rhysd/Shiba,772.0,4.0,2184.0,4.0
SNYK-JS-ALFREDWORKFLOWNODEJS-608975,alfred-workflow-nodejs,CWE-78,15 Sep 2020,NPM,https://github.com/giangvo/alfred-workflow-nodejs,159.0,5.0,264.0,49.0
SNYK-GOLANG-GITHUBCOMRUSSELLHAERINGGOSAML2-608302,github.com/russellhaering/gosaml2,CWE-400,7 Sep 2020,Go,https://github.com/russellhaering/gosaml2,324.0,25.0,11.0,404.0
SNYK-JS-BESTZIP-609371,bestzip,CWE-78,2 Sep 2020,NPM,https://github.com/nfriedly/node-bestzip,80.0,13.0,410.0,14647.0
SNYK-GOLANG-GITHUBCOMUROOTUROOTPKGCPIO-570440,github.com/u-root/u-root/pkg/cpio,CWE-22,1 Sep 2020,Go,https://github.com/u-root/u-root,2600.0,171.0,717.0,418.0
SNYK-JS-NODEEUTILS-598679,nodee-utils,CWE-1321,1 Sep 2020,NPM,https://github.com/nodee-apps/utils,2.0,0.0,5.0,2.0
SNYK-JS-DOTNOTES-598668,dot-notes,CWE-1321,1 Sep 2020,NPM,https://github.com/whitfin/dot-notes-js,12.0,3.0,234.0,993.0
SNYK-JS-NODEFORGE-598677,node-forge,CWE-1321,1 Sep 2020,NPM,https://github.com/digitalbazaar/forge,5100.0,74.0,31.0,0.0
SNYK-JS-JSON-597481,json,CWE-78,30 Aug 2020,NPM,https://github.com/trentm/json,1600.0,14.0,244.0,67.0
SNYK-GOLANG-GITHUBCOMRUSSELLHAERINGGOXMLDSIG-608301,github.com/russellhaering/goxmldsig,CWE-400,23 Aug 2020,Go,https://github.com/russellhaering/goxmldsig,153.0,28.0,12.0,1711.0
SNYK-JS-GRUNT-597546,grunt,CWE-94,20 Aug 2020,NPM,https://github.com/gruntjs/grunt,12300.0,75.0,22.0,1043568.0
SNYK-JS-CONNIELANG-598853,connie-lang,CWE-1321,19 Aug 2020,NPM,https://github.com/mattinsler/connie-lang,0.0,0.0,110.0,4.0
SNYK-JS-IRRELONPATH-598672,irrelon-path,CWE-1321,19 Aug 2020,NPM,https://github.com/Irrelon/irrelon-path,6.0,4.0,752.0,4.0
SNYK-JS-PHPJS-598681,phpjs,CWE-1321,14 Aug 2020,NPM,https://github.com/kvz/phpjs,3700.0,114.0,1695.0,14458.0
SNYK-JS-EXPRESSFILEUPLOAD-595969,express-fileupload,CWE-1321,30 Jul 2020,NPM,https://github.com/richardgirges/express-fileupload,1500.0,38.0,397.0,235477.0
SNYK-JS-FLAT-596927,flat,CWE-1321,30 Jul 2020,NPM,https://github.com/hughsk/flat,1800.0,27.0,249.0,2437424.0
SNYK-JS-JINGO-595966,jingo,CWE-94,29 Jul 2020,NPM,https://github.com/claudioc/jingo,1000.0,36.0,31.0,11.0
SNYK-JS-FASTJSONPATCH-595663,fast-json-patch,CWE-1321,27 Jul 2020,NPM,https://github.com/Starcounter-Jack/JSON-Patch,1800.0,43.0,518.0,1.0
SNYK-PHP-WORKERMANWORKERMAN-569105,workerman/workerman,CWE-20,27 Jul 2020,Composer,https://github.com/walkor/Workerman,11100.0,94.0,9.0,5364.0
SNYK-PYTHON-UVICORN-570471,uvicorn,CWE-113,20 Jul 2020,PyPI,https://github.com/encode/uvicorn,8400.0,190.0,26.0,447286.0
SNYK-JS-I18NEXT-585930,i18next,CWE-1321,19 Jul 2020,NPM,https://github.com/i18next/i18next,7700.0,220.0,884.0,325000.0
SNYK-JS-REACTNATIVEFASTIMAGE-572228,react-native-fast-image,CWE-255,13 Jul 2020,NPM,https://github.com/DylanVann/react-native-fast-image,8200.0,66.0,2338.0,21801.0
SNYK-JS-SOCKJS-575261,sockjs,CWE-400,8 Jul 2020,NPM,https://github.com/sockjs/sockjs-node,2100.0,35.0,166.0,0.0
SNYK-PYTHON-GERAPY-572470,gerapy,CWE-79,7 Jul 2020,PyPI,https://github.com/Gerapy/Gerapy,3300.0,11.0,1388.0,139.0
SNYK-JS-BCRYPT-575033,bcrypt,CWE-310,1 Jul 2020,NPM,https://github.com/kelektiv/node.bcrypt.js,7500.0,78.0,289.0,0.0
SNYK-JS-MVERSION-573174,mversion,CWE-78,25 Jun 2020,NPM,https://github.com/mikaelbr/mversion,201.0,12.0,294.0,3649.0
SNYK-JS-FASTHTTP-572892,fast-http,CWE-22,20 Jun 2020,NPM,https://github.com/cedced19/fast-http,1.0,2.0,4.0,9.0
