ID,Package,CWE,Date,Platform,GitHub URL,Stars,Contributors,Dependencies,Dependents
SNYK-DOTNET-SQUIDEXCLIENTLIBRARY-6102497,squidex.clientlibrary,CWE-79,7 Dec 2023,NuGet,https://github.com/Squidex/squidex,2200.0,68.0,4153.0,0.0
SNYK-DOTNET-PUBNUB-6098372,pubnub,CWE-331,5 Dec 2023,NuGet,https://github.com/pubnub/javascript,552.0,42.0,2205.0,0.0
SNYK-DOTNET-SELENIUMWEBDRIVER-6062317,selenium.webdriver,CWE-476,16 Nov 2023,NuGet,https://github.com/seleniumhq/selenium,30500.0,757.0,2091.0,287438.0
SNYK-DOTNET-BUNKUM-6008979,bunkum,CWE-772,19 Oct 2023,NuGet,https://github.com/LittleBigRefresh/Bunkum,11.0,4.0,25.0,19.0
SNYK-DOTNET-HTMLSANITIZER-5932097,htmlsanitizer,CWE-79,5 Oct 2023,NuGet,https://github.com/mganss/HtmlSanitizer,1600.0,21.0,16.0,3423.0
SNYK-DOTNET-CURLTHINNATIVE-5933291,curlthin.native,CWE-73,5 Oct 2023,NuGet,https://github.com/curl/curl,35600.0,1073.0,40.0,0.0
SNYK-DOTNET-SUSTAINSYSSAML2-5906736,sustainsys.saml2,CWE-287,27 Sep 2023,NuGet,https://github.com/Sustainsys/Saml2,957.0,55.0,78.0,128.0
SNYK-DOTNET-CEFSHARPCOMMON-5914920,cefsharp.common,CWE-122,12 Sep 2023,NuGet,https://github.com/cefsharp/CefSharp,9800.0,193.0,81.0,5486.0
SNYK-DOTNET-MOQ-5830586,moq,CWE-438,9 Aug 2023,NuGet,https://github.com/moq/moq,5900.0,106.0,71.0,231227.0
SNYK-DOTNET-MICROSOFTCHAKRACORE-5821400,microsoft.chakracore,CWE-94,6 Aug 2023,NuGet,https://github.com/chakra-core/ChakraCore,9100.0,149.0,44.0,0.0
SNYK-DOTNET-SSCMS-5777705,sscms,CWE-434,16 Jul 2023,NuGet,https://github.com/siteserver/cms,3700.0,10.0,510.0,12.0
SNYK-DOTNET-MICROSOFTASPNETCOREAPPRUNTIMEWINX64-5772980,microsoft.aspnetcore.app.runtime.win-x64,CWE-284,12 Jul 2023,NuGet,https://github.com/dotnet/core,20900.0,355.0,5.0,1.0
SNYK-DOTNET-SYSTEMLINQDYNAMICCORE-5734234,system.linq.dynamic.core,CWE-94,23 Jun 2023,NuGet,https://github.com/zzzprojects/System.Linq.Dynamic.Core,1600.0,39.0,238.0,18662.0
SNYK-DOTNET-SERENITYNETCORE-5498576,serenity.net.core,CWE-209,7 May 2023,NuGet,https://github.com/serenity-is/Serenity,2600.0,36.0,40.0,302.0
SNYK-DOTNET-SNAPPIER-5291389,snappier,CWE-119,28 Mar 2023,NuGet,https://github.com/brantburnett/Snappier,34.0,4.0,22.0,0.0
SNYK-DOTNET-BTCPAYSERVERCLIENT-3357680,btcpayserver.client,CWE-79,9 Mar 2023,NuGet,https://github.com/btcpayserver/btcpayserver,6300.0,162.0,60.0,17.0
SNYK-DOTNET-LITEDB-3331936,litedb,CWE-502,26 Feb 2023,NuGet,https://github.com/mbdavid/LiteDB,8500.0,93.0,10.0,9331.0
SNYK-DOTNET-DIRECTXTEXDESKTOP2017-3250292,directxtex_desktop_2017,CWE-20,27 Jan 2023,NuGet,https://github.com/microsoft/DirectXTex,1800.0,30.0,24.0,349.0
SNYK-DOTNET-ENUMSTRINGVALUES-3180038,enumstringvalues,CWE-400,22 Dec 2022,NuGet,https://github.com/Brondahl/EnumStringValues,21.0,3.0,14.0,0.0
SNYK-DOTNET-DNS-3175595,dns,CWE-330,18 Dec 2022,NuGet,https://github.com/kapetan/dns,415.0,13.0,4.0,276.0
SNYK-DOTNET-DSINTERNALSCOMMON-3160313,dsinternals.common,CWE-200,7 Dec 2022,NuGet,https://github.com/MichaelGrafnetter/DSInternals,1600.0,12.0,30.0,33.0
SNYK-DOTNET-NETSFMPXJ-3149897,net.sf.mpxj,CWE-378,27 Nov 2022,NuGet,https://github.com/joniles/mpxj,245.0,17.0,34.0,4.0
SNYK-DOTNET-AKKA-3136881,akka,CWE-94,22 Nov 2022,NuGet,https://github.com/akkadotnet/akka.net,4700.0,269.0,239.0,3167.0
SNYK-DOTNET-NOPCOMMERCECORE-3057573,nopcommerce.core,CWE-601,20 Oct 2022,NuGet,https://github.com/nopSolutions/nopCommerce,9200.0,179.0,643.0,19.0
SNYK-DOTNET-ORCHARDCORE-3039664,orchardcore,CWE-79,4 Oct 2022,NuGet,https://github.com/OrchardCMS/OrchardCore,7400.0,286.0,2123.0,26.0
SNYK-DOTNET-DNNPLATFORM-3037321,dnn.platform,CWE-23,30 Sep 2022,NuGet,https://github.com/dnnsoftware/Dnn.Platform,1000.0,189.0,3655.0,401.0
SNYK-DOTNET-AGILECONFIGCLIENT-2987514,agileconfig.client,CWE-284,19 Aug 2022,NuGet,https://github.com/dotnetcore/AgileConfig,1500.0,15.0,1904.0,53.0
SNYK-DOTNET-BLOGIFIERCORE-2957528,blogifier.core,CWE-79,21 Jul 2022,NuGet,https://github.com/blogifierdotnet/Blogifier,1300.0,36.0,32.0,0.0
SNYK-DOTNET-MOMENTJS-2944237,moment.js,CWE-1333,7 Jul 2022,NuGet,https://github.com/moment/moment,48000.0,603.0,598.0,5306254.0
SNYK-DOTNET-SERVICESTACK-2932024,servicestack,CWE-79,19 Jun 2022,NuGet,https://github.com/ServiceStack/ServiceStack,5400.0,278.0,1485.0,3869.0
SNYK-DOTNET-ZKEACMSPUBLISHER-2863121,zkeacms.publisher,CWE-79,8 Jun 2022,NuGet,https://github.com/SeriaWei/ZKEACMS,2800.0,10.0,319.0,5.0
SNYK-DOTNET-SSHNET-2849638,ssh.net,CWE-326,1 Jun 2022,NuGet,https://github.com/sshnet/SSH.NET,4000.0,45.0,28.0,15940.0
SNYK-DOTNET-NEWTONSOFTJSON-2774678,newtonsoft.json,CWE-755,24 Apr 2022,NuGet,https://github.com/JamesNK/Newtonsoft.Json,10800.0,115.0,25.0,1335324.0
SNYK-DOTNET-DISCATSHARP-2764986,discatsharp,CWE-200,15 Apr 2022,NuGet,https://github.com/Aiko-IT-Systems/DisCatSharp,126.0,47.0,219.0,87.0
SNYK-DOTNET-ORCHARDCORE-2421202,orchardcore,CWE-285,11 Mar 2022,NuGet,https://github.com/orchardcms/orchardcore,7400.0,286.0,2123.0,26.0
SNYK-DOTNET-MASUITTOOLSCORE-2316875,masuit.tools.core,CWE-94,27 Feb 2022,NuGet,https://github.com/ldqk/Masuit.Tools,5500.0,14.0,79.0,31.0
SNYK-DOTNET-SHARPZIPLIB-2385702,sharpziplib,CWE-22,27 Jan 2022,NuGet,https://github.com/icsharpcode/SharpZipLib,3700.0,58.0,43.0,28805.0
SNYK-DOTNET-SWASHBUCKLEASPNETCORESWAGGERUI-6056391,swashbuckle.aspnetcore.swaggerui,CWE-918,10 Dec 2021,NuGet,https://github.com/domaindrivendev/Swashbuckle.AspNetCore,5200.0,216.0,364.0,837376.0
SNYK-DOTNET-PIRANHA-1910974,piranha,CWE-79,26 Oct 2021,NuGet,https://github.com/PiranhaCMS/piranha.core,2000.0,65.0,105.0,0.0
SNYK-DOTNET-HANDSONTABLE-1726793,handsontable,CWE-1333,29 Sep 2021,NuGet,https://github.com/handsontable/handsontable,19900.0,129.0,13319.0,5988.0
SNYK-DOTNET-SHARPCOMPRESS-1585664,sharpcompress,CWE-22,16 Sep 2021,NuGet,https://github.com/adamhathcock/sharpcompress,2300.0,99.0,16.0,8739.0
SNYK-DOTNET-ELFINDERNETCORE-1313838,elfinder.netcore,CWE-22,20 Aug 2021,NuGet,https://github.com/gordon-matt/elFinder.NetCore,74.0,12.0,2.0,307.0
SNYK-DOTNET-SVG-1279047,svg,CWE-611,18 Aug 2021,NuGet,https://github.com/svg-net/SVG,1200.0,90.0,34.0,1744.0
SNYK-DOTNET-MAGENICMAQS-1278131,magenic.maqs,CWE-330,18 Jun 2021,NuGet,https://github.com/Magenic/MAQS,45.0,25.0,163.0,20.0
SNYK-DOTNET-QUANTCONNECTLEAN-1253284,quantconnect.lean,CWE-502,22 Apr 2021,NuGet,https://github.com/QuantConnect/Lean,9700.0,197.0,97.0,19.0
SNYK-DOTNET-UNBREAKABLEPOLICY-1244081,unbreakable.policy,CWE-400,22 Apr 2021,NuGet,https://github.com/ashmind/Unbreakable,37.0,4.0,83.0,6.0
SNYK-DOTNET-SKORUBAIDENTITYSERVER4ADMINTEMPLATES-1085277,skoruba.identityserver4.admin.templates,CWE-79,12 Mar 2021,NuGet,https://github.com/skoruba/IdentityServer4.Admin,3600.0,65.0,1121.0,210.0
SNYK-DOTNET-SCOTTBRADYIDENTITYMODEL-1082869,scottbrady.identitymodel,CWE-310,5 Mar 2021,NuGet,https://github.com/scottbrady91/IdentityModel,40.0,4.0,24.0,16.0
SNYK-DOTNET-MICROSOFTZ3X64-1063225,microsoft.z3.x64,CWE-416,21 Jan 2021,NuGet,https://github.com/Z3Prover/z3,10200.0,286.0,442.0,0.0
SNYK-DOTNET-JQUERYVALIDATION-1056869,jquery.validation,CWE-400,14 Jan 2021,NuGet,https://github.com/jquery-validation/jquery-validation,10400.0,223.0,19.0,413439.0
SNYK-DOTNET-NUGETGALLERY-8145258,nugetgallery,CWE-79,2 Oct 2024,NuGet,https://github.com/NuGet/NuGetGallery,1500.0,160.0,585.0,26.0
SNYK-PYTHON-SQLITEDICT-8058638,sqlitedict,CWE-502,19 Sep 2024,PyPI,https://github.com/piskvorky/sqlitedict,1200.0,33.0,4.0,5926.0
SNYK-PYTHON-MESOP-8057707,mesop,CWE-22,19 Sep 2024,PyPI,https://github.com/google/mesop,5400.0,17.0,2734.0,107.0
SNYK-PYTHON-LANGCHAINEXPERIMENTAL-8056288,langchain-experimental,CWE-95,19 Sep 2024,PyPI,https://github.com/langchain-ai/langchain,93100.0,3158.0,4205.0,131827.0
SNYK-PYTHON-GUARDRAILSAI-8056285,guardrails-ai,CWE-95,19 Sep 2024,PyPI,https://github.com/guardrails-ai/guardrails,3900.0,60.0,1733.0,0.0
SNYK-PYTHON-VLLM-8023208,vllm,CWE-400,18 Sep 2024,PyPI,https://github.com/vllm-project/vllm,28000.0,579.0,136.0,1868.0
SNYK-PYTHON-COMPOSIOCORE-7981554,composio-core,CWE-22,15 Sep 2024,PyPI,https://github.com/ComposioHQ/composio,8800.0,32.0,2853.0,3.0
SNYK-PYTHON-ANSIBLECORE-7981515,ansible-core,CWE-532,15 Sep 2024,PyPI,https://github.com/ansible/ansible,62500.0,5000.0,176.0,36084.0
SNYK-PYTHON-LITELLM-7981517,litellm,CWE-918,15 Sep 2024,PyPI,https://github.com/berriai/litellm,12700.0,328.0,2844.0,3356.0
SNYK-PYTHON-AIM-7981516,aim,CWE-79,15 Sep 2024,PyPI,https://github.com/aimhubio/aim,5200.0,77.0,5735.0,665.0
SNYK-PYTHON-MINDSDB-7945507,mindsdb,CWE-502,13 Sep 2024,PyPI,https://github.com/mindsdb/mindsdb,26400.0,768.0,959.0,0.0
SNYK-PYTHON-REFUELAUTOLABEL-7945499,refuel-autolabel,CWE-95,13 Sep 2024,PyPI,https://github.com/refuel-ai/autolabel,2000.0,19.0,27.0,4.0
SNYK-PYTHON-CLEANLAB-7945496,cleanlab,CWE-502,13 Sep 2024,PyPI,https://github.com/cleanlab/cleanlab,9500.0,51.0,79.0,368.0
SNYK-PYTHON-SAGEMAKERTRAINING-7932375,sagemaker-training,CWE-532,12 Sep 2024,PyPI,https://github.com/aws/sagemaker-training-toolkit,491.0,40.0,15.0,0.0
SNYK-PYTHON-AWSSAMCLI-7932045,aws-sam-cli,CWE-532,12 Sep 2024,PyPI,https://github.com/aws/aws-sam-cli,6500.0,307.0,355.0,1427.0
SNYK-PYTHON-DTALE-7926878,dtale,CWE-74,11 Sep 2024,PyPI,https://github.com/man-group/dtale,4700.0,24.0,1605.0,1199.0
SNYK-PYTHON-PYLOADNG-7925721,pyload-ng,CWE-94,10 Sep 2024,PyPI,https://github.com/pyload/pyload,3300.0,162.0,34.0,0.0
SNYK-PYTHON-APACHEAIRFLOW-7925460,apache-airflow,CWE-250,10 Sep 2024,PyPI,https://github.com/apache/airflow,36600.0,3083.0,2546.0,12302.0
SNYK-PYTHON-DJANGORESTFRAMEWORKSIMPLEJWT-6450220,djangorestframework-simplejwt,CWE-200,9 Sep 2024,PyPI,https://github.com/jazzband/djangorestframework-simplejwt,4000.0,108.0,13.0,0.0
SNYK-PYTHON-IRONICPYTHONAGENT-7924781,ironic-python-agent,CWE-200,8 Sep 2024,PyPI,https://github.com/openstack/ironic,485.0,437.0,68.0,0.0
SNYK-PYTHON-FLASKMULTIPASS-7897505,flask-multipass,CWE-79,5 Sep 2024,PyPI,https://github.com/indico/flask-multipass,59.0,13.0,20.0,39.0
SNYK-PYTHON-ETHYCAFIDES-7897504,ethyca-fides,CWE-1336,5 Sep 2024,PyPI,https://github.com/ethyca/fides,356.0,63.0,2749.0,3.0
SNYK-PYTHON-FLASKAPPBUILDER-7897224,flask-appbuilder,CWE-525,5 Sep 2024,PyPI,https://github.com/dpgaspar/Flask-AppBuilder,4700.0,192.0,1634.0,8027.0
SNYK-PYTHON-CRYPTOGRAPHY-7886970,cryptography,CWE-843,4 Sep 2024,PyPI,https://github.com/pyca/cryptography,6600.0,294.0,199.0,722766.0
SNYK-PYTHON-DJANGO-7886959,django,CWE-770,4 Sep 2024,PyPI,https://github.com/django/django,79500.0,2575.0,62.0,1749882.0
SNYK-PYTHON-THATDEPENDS-7885078,that-depends,CWE-362,3 Sep 2024,PyPI,https://github.com/modern-python/that-depends,141.0,10.0,12.0,9.0
SNYK-PYTHON-FLASKSECURITY-7856167,flask-security,CWE-200,2 Sep 2024,PyPI,https://github.com/pallets-eco/flask-security,635.0,153.0,88.0,0.0
SNYK-PYTHON-ORMAGIC-7856161,ormagic,CWE-89,2 Sep 2024,PyPI,https://github.com/SpaceShaman/ORMagic,1.0,2.0,22.0,1.0
SNYK-PYTHON-MKDOCSMATERIAL-7856160,mkdocs-material,CWE-79,2 Sep 2024,PyPI,https://github.com/squidfunk/mkdocs-material,20500.0,319.0,661.0,51881.0
SNYK-PYTHON-MISPMODULES-7856159,misp-modules,CWE-59,2 Sep 2024,PyPI,https://github.com/MISP/misp-modules,344.0,107.0,333.0,1.0
SNYK-PYTHON-KHOJ-7856158,khoj,CWE-79,2 Sep 2024,PyPI,https://github.com/khoj-ai/khoj,12700.0,36.0,2167.0,4.0
SNYK-PYTHON-NVFLARE-7856156,nvflare,CWE-362,2 Sep 2024,PyPI,https://github.com/NVIDIA/NVFlare,614.0,44.0,1029.0,90.0
SNYK-PYTHON-MLRUN-7856155,mlrun,CWE-89,2 Sep 2024,PyPI,https://github.com/mlrun/mlrun,1400.0,71.0,271.0,70.0
SNYK-PYTHON-PILLOW-7856141,pillow,CWE-704,2 Sep 2024,PyPI,https://github.com/python-pillow/Pillow,12200.0,415.0,53.0,1836107.0
SNYK-PYTHON-ARIESCLOUDAGENT-7856129,aries-cloudagent,CWE-353,1 Sep 2024,PyPI,https://github.com/hyperledger/aries-cloudagent-python,407.0,136.0,251.0,0.0
SNYK-PYTHON-GUNICORN-7856105,gunicorn,CWE-754,1 Sep 2024,PyPI,https://github.com/benoitc/gunicorn,9800.0,374.0,19.0,1274090.0
SNYK-PYTHON-WANDB-7856108,wandb,CWE-362,1 Sep 2024,PyPI,https://github.com/wandb/wandb,9000.0,187.0,707.0,54044.0
SNYK-PYTHON-JUPYTERLAB-7850170,jupyterlab,CWE-79,29 Aug 2024,PyPI,https://github.com/jupyterlab/jupyterlab,14100.0,557.0,5779.0,14246.0
SNYK-PYTHON-TAIPY-7840536,taipy,CWE-614,28 Aug 2024,PyPI,https://github.com/Avaiga/taipy,12600.0,44.0,1906.0,548.0
SNYK-PYTHON-FASTAPIADMIN-7833829,fastapi-admin,CWE-79,27 Aug 2024,PyPI,https://github.com/fastapi-admin/fastapi-admin,2800.0,14.0,96.0,382.0
SNYK-PYTHON-CKAN-7786369,ckan,CWE-209,22 Aug 2024,PyPI,https://github.com/ckan/ckan,4400.0,317.0,501.0,101.0
SNYK-PYTHON-MOBSF-7723728,mobsf,CWE-29,20 Aug 2024,PyPI,https://github.com/MobSF/Mobile-Security-Framework-MobSF,17200.0,93.0,170.0,3.0
SNYK-PYTHON-MOCODO-7707877,mocodo,CWE-94,19 Aug 2024,PyPI,https://github.com/laowantong/mocodo,181.0,9.0,1.0,19.0
SNYK-PYTHON-WEBOB-7687445,webob,CWE-601,15 Aug 2024,PyPI,https://github.com/Pylons/webob,430.0,93.0,2.0,16862.0
SNYK-PYTHON-MAPPROXY-7677329,mapproxy,CWE-444,13 Aug 2024,PyPI,https://github.com/mapproxy/mapproxy,555.0,101.0,98.0,94.0
SNYK-PYTHON-STREAMLIT-7676257,streamlit,CWE-22,13 Aug 2024,PyPI,https://github.com/streamlit/streamlit,35000.0,239.0,3134.0,533418.0
SNYK-PYTHON-LNBITS-7675889,lnbits,CWE-754,12 Aug 2024,PyPI,https://github.com/lnbits/lnbits,1000.0,109.0,341.0,53.0
SNYK-PYTHON-AIOHTTP-7675597,aiohttp,CWE-61,11 Aug 2024,PyPI,https://github.com/aio-libs/aiohttp,15000.0,710.0,415.0,559748.0
SNYK-PYTHON-INFERENCE-7660934,inference,CWE-502,9 Aug 2024,PyPI,https://github.com/roboflow/inference,1300.0,42.0,714.0,0.0
SNYK-PYTHON-ANSIBLEGUYWEBUI-7660079,ansibleguy-webui,CWE-79,9 Aug 2024,PyPI,https://github.com/ansibleguy/webui,89.0,2.0,39.0,2.0
SNYK-PYTHON-JUPYTERHUB-7654158,jupyterhub,CWE-274,9 Aug 2024,PyPI,https://github.com/jupyterhub/jupyterhub,7800.0,328.0,997.0,2903.0
SNYK-PYTHON-PULPCORE-7647347,pulpcore,CWE-277,8 Aug 2024,PyPI,https://github.com/pulp/pulpcore,293.0,123.0,123.0,74.0
SNYK-PYTHON-OPENWEBCALENDAR-7602778,open-web-calendar,CWE-79,5 Aug 2024,PyPI,https://github.com/niccokunzmann/open-web-calendar,208.0,33.0,127.0,0.0
SNYK-PYTHON-WEAVE-7577948,weave,CWE-22,2 Aug 2024,PyPI,https://github.com/wandb/weave,677.0,64.0,5181.0,246.0
SNYK-PYTHON-HAYSTACKAI-7577230,haystack-ai,CWE-1336,1 Aug 2024,PyPI,https://github.com/deepset-ai/haystack,17000.0,271.0,59.0,476.0
SNYK-PYTHON-PHEONIXAPPAPI-7577220,pheonixappapi,CWE-323,1 Aug 2024,PyPI,https://github.com/AkshuDev/PheonixAppAPI,1.0,0.0,15.0,4.0
SNYK-PYTHON-MLFLOW-7577152,mlflow,CWE-94,1 Aug 2024,PyPI,https://github.com/mlflow/mlflow,18400.0,771.0,6181.0,42723.0
SNYK-PYTHON-PYINSTALLER-7577208,pyinstaller,CWE-362,1 Aug 2024,PyPI,https://github.com/pyinstaller/pyinstaller,11800.0,423.0,122.0,64214.0
SNYK-PYTHON-DJANGOALLAUTH-7577207,django-allauth,CWE-79,1 Aug 2024,PyPI,https://github.com/pennersr/django-allauth,9500.0,652.0,1643.0,229879.0
SNYK-PYTHON-TORCHSERVE-7577198,torchserve,CWE-706,1 Aug 2024,PyPI,https://github.com/pytorch/serve,4200.0,192.0,331.0,707.0
SNYK-PYTHON-LANGFLOW-7575282,langflow,CWE-913,31 Jul 2024,PyPI,https://github.com/langflow-ai/langflow,30800.0,167.0,5488.0,1059.0
SNYK-PYTHON-TENSORFLOWGPU-7574702,tensorflow-gpu,CWE-190,31 Jul 2024,PyPI,https://github.com/tensorflow/tensorflow,186000.0,3601.0,503.0,409431.0
SNYK-PYTHON-TWISTED-7573294,twisted,CWE-444,30 Jul 2024,PyPI,https://github.com/twisted/twisted,5600.0,181.0,10.0,90082.0
SNYK-PYTHON-SENTRY-7554678,sentry,CWE-79,24 Jul 2024,PyPI,https://github.com/getsentry/self-hosted,7800.0,140.0,22.0,0.0
SNYK-PYTHON-SIYUAN-7547136,siyuan,CWE-79,21 Jul 2024,PyPI,https://github.com/siyuan-note/siyuan,19000.0,55.0,207.0,0.0
SNYK-PYTHON-LOLLMS-7547134,lollms,CWE-22,21 Jul 2024,PyPI,https://github.com/parisneo/lollms,264.0,5.0,45.0,8.0
SNYK-PYTHON-PUNCIA-7547131,puncia,CWE-319,21 Jul 2024,PyPI,https://github.com/ARPSyndicate/puncia,635.0,3.0,1.0,5.0
SNYK-PYTHON-ROUNDUP-7537071,roundup,CWE-79,18 Jul 2024,PyPI,https://github.com/roundup-tracker/roundup,33.0,18.0,30.0,73.0
SNYK-PYTHON-FIONA-7462744,fiona,CWE-400,17 Jul 2024,PyPI,https://github.com/Toblerity/Fiona,1200.0,69.0,68.0,22240.0
SNYK-PYTHON-APACHESUPERSET-7462743,apache-superset,CWE-89,17 Jul 2024,PyPI,https://github.com/apache/superset,62100.0,1152.0,7665.0,0.0
SNYK-PYTHON-DBTCORE-7430282,dbt-core,CWE-74,17 Jul 2024,PyPI,https://github.com/dbt-labs/dbt-core,9700.0,312.0,182.0,5934.0
SNYK-PYTHON-FASTAPIOPA-7456992,fastapi-opa,CWE-204,16 Jul 2024,PyPI,https://github.com/busykoala/fastapi-opa,54.0,6.0,91.0,11.0
SNYK-PYTHON-XMIND2TESTCASE-7456792,xmind2testcase,CWE-23,16 Jul 2024,PyPI,https://github.com/zhuifengshen/xmind2testcase,729.0,0.0,34.0,0.0
SNYK-PYTHON-SETUPTOOLS-7448482,setuptools,CWE-94,15 Jul 2024,PyPI,https://github.com/pypa/setuptools,2500.0,533.0,12.0,569387.0
SNYK-PYTHON-SOLARA-7448453,solara,CWE-22,14 Jul 2024,PyPI,https://github.com/widgetti/solara,1900.0,40.0,1743.0,412.0
SNYK-PYTHON-REDDISCORDBOT-7444612,red-discordbot,CWE-863,12 Jul 2024,PyPI,https://github.com/Cog-Creators/Red-DiscordBot,4800.0,173.0,117.0,229.0
SNYK-PYTHON-WAGTAIL-7443632,wagtail,CWE-1333,11 Jul 2024,PyPI,https://github.com/wagtail/wagtail,18100.0,761.0,2031.0,10145.0
SNYK-PYTHON-ZIPP-7430899,zipp,CWE-835,9 Jul 2024,PyPI,https://github.com/jaraco/zipp,60.0,29.0,3.0,739746.0
SNYK-PYTHON-DEEPLAKE-7430279,deeplake,CWE-77,8 Jul 2024,PyPI,https://github.com/activeloopai/deeplake,8100.0,96.0,129.0,2989.0
SNYK-PYTHON-GLANCE-7430274,glance,CWE-20,8 Jul 2024,PyPI,https://github.com/openstack/glance,510.0,416.0,64.0,68.0
SNYK-PYTHON-CINDER-7430272,cinder,CWE-20,8 Jul 2024,PyPI,https://github.com/openstack/cinder,646.0,821.0,102.0,36.0
SNYK-PYTHON-WEBLATE-7418000,weblate,CWE-73,3 Jul 2024,PyPI,https://github.com/WeblateOrg/weblate,4500.0,1190.0,329.0,42.0
SNYK-PYTHON-GRADIO-7414193,gradio,CWE-94,2 Jul 2024,PyPI,https://github.com/gradio-app/gradio,32600.0,324.0,585.0,42046.0
SNYK-PYTHON-FLASKLDAPCONN-7413678,flask-ldapconn,CWE-284,1 Jul 2024,PyPI,https://github.com/rroemhild/flask-ldapconn,64.0,12.0,32.0,28.0
SNYK-PYTHON-DWAVECLOUDCLIENT-7413677,dwave-cloud-client,CWE-362,1 Jul 2024,PyPI,https://github.com/dwavesystems/dwave-cloud-client,59.0,10.0,41.0,0.0
SNYK-PYTHON-SOPEL-7413664,sopel,CWE-400,1 Jul 2024,PyPI,https://github.com/sopel-irc/sopel,949.0,141.0,37.0,193.0
SNYK-PYTHON-PREFECT-7413653,prefect,CWE-362,1 Jul 2024,PyPI,https://github.com/PrefectHQ/prefect,16000.0,283.0,838.0,5522.0
