REPO_NAME,GITHUB_URL,PERIOD_START,PERIOD_END,CONTRIBUTORS,CUMULATIVE_CONTRIBUTORS
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2020-07-01 00:00:00,2020-12-31 00:00:00,3,5
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2021-01-01 00:00:00,2021-06-30 00:00:00,2,6
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2021-07-01 00:00:00,2021-12-31 00:00:00,2,7
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2022-01-01 00:00:00,2022-06-30 00:00:00,2,8
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2022-07-01 00:00:00,2022-12-31 00:00:00,2,9
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2023-01-01 00:00:00,2023-06-30 00:00:00,3,10
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2023-07-01 00:00:00,2023-12-31 00:00:00,6,15
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2024-01-01 00:00:00,2024-06-30 00:00:00,2,16
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2024-07-01 00:00:00,2024-12-31 00:00:00,4,17
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2017-01-01 00:00:00,2017-06-30 00:00:00,5,5
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2017-07-01 00:00:00,2017-12-31 00:00:00,17,22
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2018-01-01 00:00:00,2018-06-30 00:00:00,9,30
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2018-07-01 00:00:00,2018-12-31 00:00:00,18,47
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2019-01-01 00:00:00,2019-06-30 00:00:00,14,58
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2019-07-01 00:00:00,2019-12-31 00:00:00,12,68
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2020-01-01 00:00:00,2020-06-30 00:00:00,10,75
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2020-07-01 00:00:00,2020-12-31 00:00:00,10,84
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2021-01-01 00:00:00,2021-06-30 00:00:00,6,89
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2021-07-01 00:00:00,2021-12-31 00:00:00,12,98
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2022-01-01 00:00:00,2022-06-30 00:00:00,18,113
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2022-07-01 00:00:00,2022-12-31 00:00:00,14,124
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2023-01-01 00:00:00,2023-06-30 00:00:00,10,131
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2023-07-01 00:00:00,2023-12-31 00:00:00,8,136
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2024-01-01 00:00:00,2024-06-30 00:00:00,6,140
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2024-07-01 00:00:00,2024-12-31 00:00:00,7,145
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2017-01-01 00:00:00,2017-06-30 00:00:00,79,79
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2017-07-01 00:00:00,2017-12-31 00:00:00,86,135
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2018-01-01 00:00:00,2018-06-30 00:00:00,108,198
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2018-07-01 00:00:00,2018-12-31 00:00:00,145,290
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2019-01-01 00:00:00,2019-06-30 00:00:00,106,344
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2019-07-01 00:00:00,2019-12-31 00:00:00,123,415
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2020-01-01 00:00:00,2020-06-30 00:00:00,103,457
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2020-07-01 00:00:00,2020-12-31 00:00:00,97,497
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2021-01-01 00:00:00,2021-06-30 00:00:00,83,531
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2021-07-01 00:00:00,2021-12-31 00:00:00,104,575
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2022-01-01 00:00:00,2022-06-30 00:00:00,75,600
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2022-07-01 00:00:00,2022-12-31 00:00:00,104,641
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2023-01-01 00:00:00,2023-06-30 00:00:00,101,685
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2023-07-01 00:00:00,2023-12-31 00:00:00,104,718
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2024-01-01 00:00:00,2024-06-30 00:00:00,70,740
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2024-07-01 00:00:00,2024-12-31 00:00:00,39,748
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2017-01-01 00:00:00,2017-06-30 00:00:00,442,442
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2017-07-01 00:00:00,2017-12-31 00:00:00,373,600
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2018-01-01 00:00:00,2018-06-30 00:00:00,358,745
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2018-07-01 00:00:00,2018-12-31 00:00:00,358,906
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2019-01-01 00:00:00,2019-06-30 00:00:00,397,1086
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2019-07-01 00:00:00,2019-12-31 00:00:00,376,1237
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2020-01-01 00:00:00,2020-06-30 00:00:00,357,1364
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2020-07-01 00:00:00,2020-12-31 00:00:00,298,1458
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2021-01-01 00:00:00,2021-06-30 00:00:00,323,1580
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2021-07-01 00:00:00,2021-12-31 00:00:00,321,1691
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2022-01-01 00:00:00,2022-06-30 00:00:00,328,1819
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2022-07-01 00:00:00,2022-12-31 00:00:00,326,1922
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2023-01-01 00:00:00,2023-06-30 00:00:00,285,2005
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2023-07-01 00:00:00,2023-12-31 00:00:00,286,2090
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2024-01-01 00:00:00,2024-06-30 00:00:00,283,2166
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2024-07-01 00:00:00,2024-12-31 00:00:00,222,2212
SNYK-DOTNET-MICROSOFTASPNETCOREAPPRUNTIMEWINX86-7678626,aspnetcore,https://github.com/dotnet/aspnetcore,2017-01-01 00:00:00,2017-06-30 00:00:00,142,142
SNYK-DOTNET-MICROSOFTASPNETCOREAPPRUNTIMEWINX86-7678626,aspnetcore,https://github.com/dotnet/aspnetcore,2017-07-01 00:00:00,2017-12-31 00:00:00,139,230
SNYK-DOTNET-MICROSOFTASPNETCOREAPPRUNTIMEWINX86-7678626,aspnetcore,https://github.com/dotnet/aspnetcore,2018-01-01 00:00:00,2018-06-30 00:00:00,177,337
SNYK-DOTNET-MICROSOFTASPNETCOREAPPRUNTIMEWINX86-7678626,aspnetcore,https://github.com/dotnet/aspnetcore,2018-07-01 00:00:00,2018-12-31 00:00:00,175,439
SNYK-DOTNET-MICROSOFTASPNETCOREAPPRUNTIMEWINX86-7678626,aspnetcore,https://github.com/dotnet/aspnetcore,2019-01-01 00:00:00,2019-06-30 00:00:00,167,532
SNYK-DOTNET-MICROSOFTASPNETCOREAPPRUNTIMEWINX86-7678626,aspnetcore,https://github.com/dotnet/aspnetcore,2019-07-01 00:00:00,2019-12-31 00:00:00,154,615
SNYK-DOTNET-MICROSOFTASPNETCOREAPPRUNTIMEWINX86-7678626,aspnetcore,https://github.com/dotnet/aspnetcore,2020-01-01 00:00:00,2020-06-30 00:00:00,161,710
SNYK-DOTNET-MICROSOFTASPNETCOREAPPRUNTIMEWINX86-7678626,aspnetcore,https://github.com/dotnet/aspnetcore,2020-07-01 00:00:00,2020-12-31 00:00:00,153,798
SNYK-DOTNET-MICROSOFTASPNETCOREAPPRUNTIMEWINX86-7678626,aspnetcore,https://github.com/dotnet/aspnetcore,2021-01-01 00:00:00,2021-06-30 00:00:00,157,887
SNYK-DOTNET-MICROSOFTASPNETCOREAPPRUNTIMEWINX86-7678626,aspnetcore,https://github.com/dotnet/aspnetcore,2021-07-01 00:00:00,2021-12-31 00:00:00,112,939
SNYK-DOTNET-MICROSOFTASPNETCOREAPPRUNTIMEWINX86-7678626,aspnetcore,https://github.com/dotnet/aspnetcore,2022-01-01 00:00:00,2022-06-30 00:00:00,126,1007
SNYK-DOTNET-MICROSOFTASPNETCOREAPPRUNTIMEWINX86-7678626,aspnetcore,https://github.com/dotnet/aspnetcore,2022-07-01 00:00:00,2022-12-31 00:00:00,133,1066
SNYK-DOTNET-MICROSOFTASPNETCOREAPPRUNTIMEWINX86-7678626,aspnetcore,https://github.com/dotnet/aspnetcore,2023-01-01 00:00:00,2023-06-30 00:00:00,128,1128
SNYK-DOTNET-MICROSOFTASPNETCOREAPPRUNTIMEWINX86-7678626,aspnetcore,https://github.com/dotnet/aspnetcore,2023-07-01 00:00:00,2023-12-31 00:00:00,127,1193
SNYK-DOTNET-MICROSOFTASPNETCOREAPPRUNTIMEWINX86-7678626,aspnetcore,https://github.com/dotnet/aspnetcore,2024-01-01 00:00:00,2024-06-30 00:00:00,105,1244
SNYK-DOTNET-MICROSOFTASPNETCOREAPPRUNTIMEWINX86-7678626,aspnetcore,https://github.com/dotnet/aspnetcore,2024-07-01 00:00:00,2024-12-31 00:00:00,64,1264
SNYK-DOTNET-DUENDEIDENTITYSERVER-7577154,IdentityServer,https://github.com/DuendeSoftware/IdentityServer,2017-01-01 00:00:00,2017-06-30 00:00:00,50,50
SNYK-DOTNET-DUENDEIDENTITYSERVER-7577154,IdentityServer,https://github.com/DuendeSoftware/IdentityServer,2017-07-01 00:00:00,2017-12-31 00:00:00,39,83
SNYK-DOTNET-DUENDEIDENTITYSERVER-7577154,IdentityServer,https://github.com/DuendeSoftware/IdentityServer,2018-01-01 00:00:00,2018-06-30 00:00:00,31,109
SNYK-DOTNET-DUENDEIDENTITYSERVER-7577154,IdentityServer,https://github.com/DuendeSoftware/IdentityServer,2018-07-01 00:00:00,2018-12-31 00:00:00,29,133
SNYK-DOTNET-DUENDEIDENTITYSERVER-7577154,IdentityServer,https://github.com/DuendeSoftware/IdentityServer,2019-01-01 00:00:00,2019-06-30 00:00:00,43,166
SNYK-DOTNET-DUENDEIDENTITYSERVER-7577154,IdentityServer,https://github.com/DuendeSoftware/IdentityServer,2019-07-01 00:00:00,2019-12-31 00:00:00,39,197
SNYK-DOTNET-DUENDEIDENTITYSERVER-7577154,IdentityServer,https://github.com/DuendeSoftware/IdentityServer,2020-01-01 00:00:00,2020-06-30 00:00:00,39,228
SNYK-DOTNET-DUENDEIDENTITYSERVER-7577154,IdentityServer,https://github.com/DuendeSoftware/IdentityServer,2020-07-01 00:00:00,2020-12-31 00:00:00,32,255
SNYK-DOTNET-DUENDEIDENTITYSERVER-7577154,IdentityServer,https://github.com/DuendeSoftware/IdentityServer,2021-01-01 00:00:00,2021-06-30 00:00:00,4,256
SNYK-DOTNET-DUENDEIDENTITYSERVER-7577154,IdentityServer,https://github.com/DuendeSoftware/IdentityServer,2021-07-01 00:00:00,2021-12-31 00:00:00,6,257
SNYK-DOTNET-DUENDEIDENTITYSERVER-7577154,IdentityServer,https://github.com/DuendeSoftware/IdentityServer,2022-01-01 00:00:00,2022-06-30 00:00:00,7,261
SNYK-DOTNET-DUENDEIDENTITYSERVER-7577154,IdentityServer,https://github.com/DuendeSoftware/IdentityServer,2022-07-01 00:00:00,2022-12-31 00:00:00,9,266
SNYK-DOTNET-DUENDEIDENTITYSERVER-7577154,IdentityServer,https://github.com/DuendeSoftware/IdentityServer,2023-01-01 00:00:00,2023-06-30 00:00:00,7,269
SNYK-DOTNET-DUENDEIDENTITYSERVER-7577154,IdentityServer,https://github.com/DuendeSoftware/IdentityServer,2023-07-01 00:00:00,2023-12-31 00:00:00,13,276
SNYK-DOTNET-DUENDEIDENTITYSERVER-7577154,IdentityServer,https://github.com/DuendeSoftware/IdentityServer,2024-01-01 00:00:00,2024-06-30 00:00:00,6,278
SNYK-DOTNET-DUENDEIDENTITYSERVER-7577154,IdentityServer,https://github.com/DuendeSoftware/IdentityServer,2024-07-01 00:00:00,2024-12-31 00:00:00,5,280
SNYK-DOTNET-TGSTATIONSERVERAPI-7573298,tgstation-server,https://github.com/tgstation/tgstation-server,2017-01-01 00:00:00,2017-06-30 00:00:00,6,6
SNYK-DOTNET-TGSTATIONSERVERAPI-7573298,tgstation-server,https://github.com/tgstation/tgstation-server,2017-07-01 00:00:00,2017-12-31 00:00:00,7,10
SNYK-DOTNET-TGSTATIONSERVERAPI-7573298,tgstation-server,https://github.com/tgstation/tgstation-server,2018-01-01 00:00:00,2018-06-30 00:00:00,3,11
SNYK-DOTNET-TGSTATIONSERVERAPI-7573298,tgstation-server,https://github.com/tgstation/tgstation-server,2018-07-01 00:00:00,2018-12-31 00:00:00,5,14
SNYK-DOTNET-TGSTATIONSERVERAPI-7573298,tgstation-server,https://github.com/tgstation/tgstation-server,2019-01-01 00:00:00,2019-06-30 00:00:00,1,14
SNYK-DOTNET-TGSTATIONSERVERAPI-7573298,tgstation-server,https://github.com/tgstation/tgstation-server,2019-07-01 00:00:00,2019-12-31 00:00:00,2,15
SNYK-DOTNET-TGSTATIONSERVERAPI-7573298,tgstation-server,https://github.com/tgstation/tgstation-server,2020-01-01 00:00:00,2020-06-30 00:00:00,5,18
SNYK-DOTNET-TGSTATIONSERVERAPI-7573298,tgstation-server,https://github.com/tgstation/tgstation-server,2020-07-01 00:00:00,2020-12-31 00:00:00,8,21
SNYK-DOTNET-TGSTATIONSERVERAPI-7573298,tgstation-server,https://github.com/tgstation/tgstation-server,2021-01-01 00:00:00,2021-06-30 00:00:00,6,21
SNYK-DOTNET-TGSTATIONSERVERAPI-7573298,tgstation-server,https://github.com/tgstation/tgstation-server,2021-07-01 00:00:00,2021-12-31 00:00:00,4,21
SNYK-DOTNET-TGSTATIONSERVERAPI-7573298,tgstation-server,https://github.com/tgstation/tgstation-server,2022-01-01 00:00:00,2022-06-30 00:00:00,4,22
SNYK-DOTNET-TGSTATIONSERVERAPI-7573298,tgstation-server,https://github.com/tgstation/tgstation-server,2022-07-01 00:00:00,2022-12-31 00:00:00,7,25
SNYK-DOTNET-TGSTATIONSERVERAPI-7573298,tgstation-server,https://github.com/tgstation/tgstation-server,2023-01-01 00:00:00,2023-06-30 00:00:00,8,29
SNYK-DOTNET-TGSTATIONSERVERAPI-7573298,tgstation-server,https://github.com/tgstation/tgstation-server,2023-07-01 00:00:00,2023-12-31 00:00:00,7,32
SNYK-DOTNET-TGSTATIONSERVERAPI-7573298,tgstation-server,https://github.com/tgstation/tgstation-server,2024-01-01 00:00:00,2024-06-30 00:00:00,3,33
SNYK-DOTNET-TGSTATIONSERVERAPI-7573298,tgstation-server,https://github.com/tgstation/tgstation-server,2024-07-01 00:00:00,2024-12-31 00:00:00,9,39
SNYK-DOTNET-CSLA-7548337,csla,https://github.com/MarimerLLC/csla,2017-01-01 00:00:00,2017-06-30 00:00:00,4,4
SNYK-DOTNET-CSLA-7548337,csla,https://github.com/MarimerLLC/csla,2017-07-01 00:00:00,2017-12-31 00:00:00,5,7
SNYK-DOTNET-CSLA-7548337,csla,https://github.com/MarimerLLC/csla,2018-01-01 00:00:00,2018-06-30 00:00:00,4,10
SNYK-DOTNET-CSLA-7548337,csla,https://github.com/MarimerLLC/csla,2018-07-01 00:00:00,2018-12-31 00:00:00,7,14
SNYK-DOTNET-CSLA-7548337,csla,https://github.com/MarimerLLC/csla,2019-01-01 00:00:00,2019-06-30 00:00:00,13,24
SNYK-DOTNET-CSLA-7548337,csla,https://github.com/MarimerLLC/csla,2019-07-01 00:00:00,2019-12-31 00:00:00,10,29
SNYK-DOTNET-CSLA-7548337,csla,https://github.com/MarimerLLC/csla,2020-01-01 00:00:00,2020-06-30 00:00:00,11,37
SNYK-DOTNET-CSLA-7548337,csla,https://github.com/MarimerLLC/csla,2020-07-01 00:00:00,2020-12-31 00:00:00,10,41
SNYK-DOTNET-CSLA-7548337,csla,https://github.com/MarimerLLC/csla,2021-01-01 00:00:00,2021-06-30 00:00:00,8,45
SNYK-DOTNET-CSLA-7548337,csla,https://github.com/MarimerLLC/csla,2021-07-01 00:00:00,2021-12-31 00:00:00,9,51
SNYK-DOTNET-CSLA-7548337,csla,https://github.com/MarimerLLC/csla,2022-01-01 00:00:00,2022-06-30 00:00:00,7,55
SNYK-DOTNET-CSLA-7548337,csla,https://github.com/MarimerLLC/csla,2022-07-01 00:00:00,2022-12-31 00:00:00,4,56
SNYK-DOTNET-CSLA-7548337,csla,https://github.com/MarimerLLC/csla,2023-01-01 00:00:00,2023-06-30 00:00:00,7,59
SNYK-DOTNET-CSLA-7548337,csla,https://github.com/MarimerLLC/csla,2023-07-01 00:00:00,2023-12-31 00:00:00,5,60
SNYK-DOTNET-CSLA-7548337,csla,https://github.com/MarimerLLC/csla,2024-01-01 00:00:00,2024-06-30 00:00:00,18,72
SNYK-DOTNET-CSLA-7548337,csla,https://github.com/MarimerLLC/csla,2024-07-01 00:00:00,2024-12-31 00:00:00,8,74
SNYK-DOTNET-SIXLABORSIMAGESHARP-7547406,ImageSharp,https://github.com/SixLabors/ImageSharp,2017-01-01 00:00:00,2017-06-30 00:00:00,20,20
SNYK-DOTNET-SIXLABORSIMAGESHARP-7547406,ImageSharp,https://github.com/SixLabors/ImageSharp,2017-07-01 00:00:00,2017-12-31 00:00:00,20,31
SNYK-DOTNET-SIXLABORSIMAGESHARP-7547406,ImageSharp,https://github.com/SixLabors/ImageSharp,2018-01-01 00:00:00,2018-06-30 00:00:00,18,41
SNYK-DOTNET-SIXLABORSIMAGESHARP-7547406,ImageSharp,https://github.com/SixLabors/ImageSharp,2018-07-01 00:00:00,2018-12-31 00:00:00,22,52
SNYK-DOTNET-SIXLABORSIMAGESHARP-7547406,ImageSharp,https://github.com/SixLabors/ImageSharp,2019-01-01 00:00:00,2019-06-30 00:00:00,22,65
SNYK-DOTNET-SIXLABORSIMAGESHARP-7547406,ImageSharp,https://github.com/SixLabors/ImageSharp,2019-07-01 00:00:00,2019-12-31 00:00:00,22,79
SNYK-DOTNET-SIXLABORSIMAGESHARP-7547406,ImageSharp,https://github.com/SixLabors/ImageSharp,2020-01-01 00:00:00,2020-06-30 00:00:00,16,87
SNYK-DOTNET-SIXLABORSIMAGESHARP-7547406,ImageSharp,https://github.com/SixLabors/ImageSharp,2020-07-01 00:00:00,2020-12-31 00:00:00,17,97
SNYK-DOTNET-SIXLABORSIMAGESHARP-7547406,ImageSharp,https://github.com/SixLabors/ImageSharp,2021-01-01 00:00:00,2021-06-30 00:00:00,19,107
SNYK-DOTNET-SIXLABORSIMAGESHARP-7547406,ImageSharp,https://github.com/SixLabors/ImageSharp,2021-07-01 00:00:00,2021-12-31 00:00:00,17,115
SNYK-DOTNET-SIXLABORSIMAGESHARP-7547406,ImageSharp,https://github.com/SixLabors/ImageSharp,2022-01-01 00:00:00,2022-06-30 00:00:00,23,127
SNYK-DOTNET-SIXLABORSIMAGESHARP-7547406,ImageSharp,https://github.com/SixLabors/ImageSharp,2022-07-01 00:00:00,2022-12-31 00:00:00,16,133
