REPO_NAME,GITHUB_URL,PERIOD_START,PERIOD_END,CONTRIBUTORS,CUMULATIVE_CONTRIBUTORS
SNYK-JS-MERGECHANGE-1310985,merge-change,https://github.com/VladimirShestakov/merge-change,2020-01-01 00:00:00,2020-06-30 00:00:00,1,1
SNYK-JS-MERGECHANGE-1310985,merge-change,https://github.com/VladimirShestakov/merge-change,2020-07-01 00:00:00,2020-12-31 00:00:00,0,1
SNYK-JS-MERGECHANGE-1310985,merge-change,https://github.com/VladimirShestakov/merge-change,2021-01-01 00:00:00,2021-06-30 00:00:00,1,1
SNYK-JS-MERGECHANGE-1310985,merge-change,https://github.com/VladimirShestakov/merge-change,2021-07-01 00:00:00,2021-12-31 00:00:00,1,1
SNYK-JS-MERGECHANGE-1310985,merge-change,https://github.com/VladimirShestakov/merge-change,2022-01-01 00:00:00,2022-06-30 00:00:00,0,1
SNYK-JS-MERGECHANGE-1310985,merge-change,https://github.com/VladimirShestakov/merge-change,2022-07-01 00:00:00,2022-12-31 00:00:00,0,1
SNYK-JS-MERGECHANGE-1310985,merge-change,https://github.com/VladimirShestakov/merge-change,2023-01-01 00:00:00,2023-06-30 00:00:00,0,1
SNYK-JS-MERGECHANGE-1310985,merge-change,https://github.com/VladimirShestakov/merge-change,2023-07-01 00:00:00,2023-12-31 00:00:00,0,1
SNYK-JS-MERGECHANGE-1310985,merge-change,https://github.com/VladimirShestakov/merge-change,2024-01-01 00:00:00,2024-06-30 00:00:00,0,1
SNYK-JS-MERGECHANGE-1310985,merge-change,https://github.com/VladimirShestakov/merge-change,2024-07-01 00:00:00,2024-12-31 00:00:00,0,1
SNYK-PHP-CODECEPTIONCODECEPTION-1324585,Codeception,https://github.com/Codeception/Codeception,2017-01-01 00:00:00,2017-06-30 00:00:00,77,77
SNYK-PHP-CODECEPTIONCODECEPTION-1324585,Codeception,https://github.com/Codeception/Codeception,2017-07-01 00:00:00,2017-12-31 00:00:00,63,128
SNYK-PHP-CODECEPTIONCODECEPTION-1324585,Codeception,https://github.com/Codeception/Codeception,2018-01-01 00:00:00,2018-06-30 00:00:00,59,172
SNYK-PHP-CODECEPTIONCODECEPTION-1324585,Codeception,https://github.com/Codeception/Codeception,2018-07-01 00:00:00,2018-12-31 00:00:00,52,209
SNYK-PHP-CODECEPTIONCODECEPTION-1324585,Codeception,https://github.com/Codeception/Codeception,2019-01-01 00:00:00,2019-06-30 00:00:00,43,239
SNYK-PHP-CODECEPTIONCODECEPTION-1324585,Codeception,https://github.com/Codeception/Codeception,2019-07-01 00:00:00,2019-12-31 00:00:00,39,265
SNYK-PHP-CODECEPTIONCODECEPTION-1324585,Codeception,https://github.com/Codeception/Codeception,2020-01-01 00:00:00,2020-06-30 00:00:00,18,279
SNYK-PHP-CODECEPTIONCODECEPTION-1324585,Codeception,https://github.com/Codeception/Codeception,2020-07-01 00:00:00,2020-12-31 00:00:00,25,296
SNYK-PHP-CODECEPTIONCODECEPTION-1324585,Codeception,https://github.com/Codeception/Codeception,2021-01-01 00:00:00,2021-06-30 00:00:00,12,302
SNYK-PHP-CODECEPTIONCODECEPTION-1324585,Codeception,https://github.com/Codeception/Codeception,2021-07-01 00:00:00,2021-12-31 00:00:00,14,310
SNYK-PHP-CODECEPTIONCODECEPTION-1324585,Codeception,https://github.com/Codeception/Codeception,2022-01-01 00:00:00,2022-06-30 00:00:00,23,325
SNYK-PHP-CODECEPTIONCODECEPTION-1324585,Codeception,https://github.com/Codeception/Codeception,2022-07-01 00:00:00,2022-12-31 00:00:00,14,331
SNYK-PHP-CODECEPTIONCODECEPTION-1324585,Codeception,https://github.com/Codeception/Codeception,2023-01-01 00:00:00,2023-06-30 00:00:00,8,336
SNYK-PHP-CODECEPTIONCODECEPTION-1324585,Codeception,https://github.com/Codeception/Codeception,2023-07-01 00:00:00,2023-12-31 00:00:00,11,343
SNYK-PHP-CODECEPTIONCODECEPTION-1324585,Codeception,https://github.com/Codeception/Codeception,2024-01-01 00:00:00,2024-06-30 00:00:00,7,345
SNYK-PHP-CODECEPTIONCODECEPTION-1324585,Codeception,https://github.com/Codeception/Codeception,2024-07-01 00:00:00,2024-12-31 00:00:00,5,346
SNYK-JS-OPENGRAPH-1536747,node-open-graph,https://github.com/samholmes/node-open-graph,2017-01-01 00:00:00,2017-06-30 00:00:00,3,3
SNYK-JS-OPENGRAPH-1536747,node-open-graph,https://github.com/samholmes/node-open-graph,2017-07-01 00:00:00,2017-12-31 00:00:00,0,3
SNYK-JS-OPENGRAPH-1536747,node-open-graph,https://github.com/samholmes/node-open-graph,2018-01-01 00:00:00,2018-06-30 00:00:00,0,3
SNYK-JS-OPENGRAPH-1536747,node-open-graph,https://github.com/samholmes/node-open-graph,2018-07-01 00:00:00,2018-12-31 00:00:00,2,4
SNYK-JS-OPENGRAPH-1536747,node-open-graph,https://github.com/samholmes/node-open-graph,2019-01-01 00:00:00,2019-06-30 00:00:00,3,6
SNYK-JS-OPENGRAPH-1536747,node-open-graph,https://github.com/samholmes/node-open-graph,2019-07-01 00:00:00,2019-12-31 00:00:00,0,6
SNYK-JS-OPENGRAPH-1536747,node-open-graph,https://github.com/samholmes/node-open-graph,2020-01-01 00:00:00,2020-06-30 00:00:00,0,6
SNYK-JS-OPENGRAPH-1536747,node-open-graph,https://github.com/samholmes/node-open-graph,2020-07-01 00:00:00,2020-12-31 00:00:00,0,6
SNYK-JS-OPENGRAPH-1536747,node-open-graph,https://github.com/samholmes/node-open-graph,2021-01-01 00:00:00,2021-06-30 00:00:00,0,6
SNYK-JS-OPENGRAPH-1536747,node-open-graph,https://github.com/samholmes/node-open-graph,2021-07-01 00:00:00,2021-12-31 00:00:00,2,8
SNYK-JS-OPENGRAPH-1536747,node-open-graph,https://github.com/samholmes/node-open-graph,2022-01-01 00:00:00,2022-06-30 00:00:00,1,8
SNYK-JS-OPENGRAPH-1536747,node-open-graph,https://github.com/samholmes/node-open-graph,2022-07-01 00:00:00,2022-12-31 00:00:00,1,8
SNYK-JS-OPENGRAPH-1536747,node-open-graph,https://github.com/samholmes/node-open-graph,2023-01-01 00:00:00,2023-06-30 00:00:00,0,8
SNYK-JS-OPENGRAPH-1536747,node-open-graph,https://github.com/samholmes/node-open-graph,2023-07-01 00:00:00,2023-12-31 00:00:00,0,8
SNYK-JS-OPENGRAPH-1536747,node-open-graph,https://github.com/samholmes/node-open-graph,2024-01-01 00:00:00,2024-06-30 00:00:00,0,8
SNYK-JS-OPENGRAPH-1536747,node-open-graph,https://github.com/samholmes/node-open-graph,2024-07-01 00:00:00,2024-12-31 00:00:00,0,8
SNYK-PYTHON-GLANCES-1311807,glances,https://github.com/nicolargo/glances,2017-01-01 00:00:00,2017-06-30 00:00:00,11,11
SNYK-PYTHON-GLANCES-1311807,glances,https://github.com/nicolargo/glances,2017-07-01 00:00:00,2017-12-31 00:00:00,9,17
SNYK-PYTHON-GLANCES-1311807,glances,https://github.com/nicolargo/glances,2018-01-01 00:00:00,2018-06-30 00:00:00,11,25
SNYK-PYTHON-GLANCES-1311807,glances,https://github.com/nicolargo/glances,2018-07-01 00:00:00,2018-12-31 00:00:00,12,34
SNYK-PYTHON-GLANCES-1311807,glances,https://github.com/nicolargo/glances,2019-01-01 00:00:00,2019-06-30 00:00:00,14,43
SNYK-PYTHON-GLANCES-1311807,glances,https://github.com/nicolargo/glances,2019-07-01 00:00:00,2019-12-31 00:00:00,12,51
SNYK-PYTHON-GLANCES-1311807,glances,https://github.com/nicolargo/glances,2020-01-01 00:00:00,2020-06-30 00:00:00,13,61
SNYK-PYTHON-GLANCES-1311807,glances,https://github.com/nicolargo/glances,2020-07-01 00:00:00,2020-12-31 00:00:00,15,72
SNYK-PYTHON-GLANCES-1311807,glances,https://github.com/nicolargo/glances,2021-01-01 00:00:00,2021-06-30 00:00:00,15,83
SNYK-PYTHON-GLANCES-1311807,glances,https://github.com/nicolargo/glances,2021-07-01 00:00:00,2021-12-31 00:00:00,12,90
SNYK-PYTHON-GLANCES-1311807,glances,https://github.com/nicolargo/glances,2022-01-01 00:00:00,2022-06-30 00:00:00,11,95
SNYK-PYTHON-GLANCES-1311807,glances,https://github.com/nicolargo/glances,2022-07-01 00:00:00,2022-12-31 00:00:00,14,106
SNYK-PYTHON-GLANCES-1311807,glances,https://github.com/nicolargo/glances,2023-01-01 00:00:00,2023-06-30 00:00:00,17,115
SNYK-PYTHON-GLANCES-1311807,glances,https://github.com/nicolargo/glances,2023-07-01 00:00:00,2023-12-31 00:00:00,11,121
SNYK-PYTHON-GLANCES-1311807,glances,https://github.com/nicolargo/glances,2024-01-01 00:00:00,2024-06-30 00:00:00,14,131
SNYK-PYTHON-GLANCES-1311807,glances,https://github.com/nicolargo/glances,2024-07-01 00:00:00,2024-12-31 00:00:00,8,134
SNYK-JS-CURLYBRACKETPARSER-1297106,curly-bracket-parser,https://github.com/magynhard/curly-bracket-parser,2017-01-01 00:00:00,2017-06-30 00:00:00,0,0
SNYK-JS-CURLYBRACKETPARSER-1297106,curly-bracket-parser,https://github.com/magynhard/curly-bracket-parser,2017-07-01 00:00:00,2017-12-31 00:00:00,0,0
SNYK-JS-CURLYBRACKETPARSER-1297106,curly-bracket-parser,https://github.com/magynhard/curly-bracket-parser,2018-01-01 00:00:00,2018-06-30 00:00:00,0,0
SNYK-JS-CURLYBRACKETPARSER-1297106,curly-bracket-parser,https://github.com/magynhard/curly-bracket-parser,2018-07-01 00:00:00,2018-12-31 00:00:00,0,0
SNYK-JS-CURLYBRACKETPARSER-1297106,curly-bracket-parser,https://github.com/magynhard/curly-bracket-parser,2019-01-01 00:00:00,2019-06-30 00:00:00,0,0
SNYK-JS-CURLYBRACKETPARSER-1297106,curly-bracket-parser,https://github.com/magynhard/curly-bracket-parser,2019-07-01 00:00:00,2019-12-31 00:00:00,0,0
SNYK-JS-CURLYBRACKETPARSER-1297106,curly-bracket-parser,https://github.com/magynhard/curly-bracket-parser,2020-01-01 00:00:00,2020-06-30 00:00:00,0,0
SNYK-JS-CURLYBRACKETPARSER-1297106,curly-bracket-parser,https://github.com/magynhard/curly-bracket-parser,2020-07-01 00:00:00,2020-12-31 00:00:00,0,0
SNYK-JS-CURLYBRACKETPARSER-1297106,curly-bracket-parser,https://github.com/magynhard/curly-bracket-parser,2021-01-01 00:00:00,2021-06-30 00:00:00,1,1
SNYK-JS-CURLYBRACKETPARSER-1297106,curly-bracket-parser,https://github.com/magynhard/curly-bracket-parser,2021-07-01 00:00:00,2021-12-31 00:00:00,0,1
SNYK-JS-CURLYBRACKETPARSER-1297106,curly-bracket-parser,https://github.com/magynhard/curly-bracket-parser,2022-01-01 00:00:00,2022-06-30 00:00:00,1,1
SNYK-JS-CURLYBRACKETPARSER-1297106,curly-bracket-parser,https://github.com/magynhard/curly-bracket-parser,2022-07-01 00:00:00,2022-12-31 00:00:00,1,1
SNYK-JS-CURLYBRACKETPARSER-1297106,curly-bracket-parser,https://github.com/magynhard/curly-bracket-parser,2023-01-01 00:00:00,2023-06-30 00:00:00,3,3
SNYK-JS-CURLYBRACKETPARSER-1297106,curly-bracket-parser,https://github.com/magynhard/curly-bracket-parser,2023-07-01 00:00:00,2023-12-31 00:00:00,1,3
SNYK-JS-CURLYBRACKETPARSER-1297106,curly-bracket-parser,https://github.com/magynhard/curly-bracket-parser,2024-01-01 00:00:00,2024-06-30 00:00:00,2,3
SNYK-JS-CURLYBRACKETPARSER-1297106,curly-bracket-parser,https://github.com/magynhard/curly-bracket-parser,2024-07-01 00:00:00,2024-12-31 00:00:00,1,3
SNYK-JS-DEEPMERGEFN-1310984,deepmergefn,https://github.com/jesusgm/deepmergefn,2017-01-01 00:00:00,2017-06-30 00:00:00,0,0
SNYK-JS-DEEPMERGEFN-1310984,deepmergefn,https://github.com/jesusgm/deepmergefn,2017-07-01 00:00:00,2017-12-31 00:00:00,0,0
SNYK-JS-DEEPMERGEFN-1310984,deepmergefn,https://github.com/jesusgm/deepmergefn,2018-01-01 00:00:00,2018-06-30 00:00:00,0,0
SNYK-JS-DEEPMERGEFN-1310984,deepmergefn,https://github.com/jesusgm/deepmergefn,2018-07-01 00:00:00,2018-12-31 00:00:00,0,0
SNYK-JS-DEEPMERGEFN-1310984,deepmergefn,https://github.com/jesusgm/deepmergefn,2019-01-01 00:00:00,2019-06-30 00:00:00,0,0
SNYK-JS-DEEPMERGEFN-1310984,deepmergefn,https://github.com/jesusgm/deepmergefn,2019-07-01 00:00:00,2019-12-31 00:00:00,0,0
SNYK-JS-DEEPMERGEFN-1310984,deepmergefn,https://github.com/jesusgm/deepmergefn,2020-01-01 00:00:00,2020-06-30 00:00:00,1,1
SNYK-JS-DEEPMERGEFN-1310984,deepmergefn,https://github.com/jesusgm/deepmergefn,2020-07-01 00:00:00,2020-12-31 00:00:00,0,1
SNYK-JS-DEEPMERGEFN-1310984,deepmergefn,https://github.com/jesusgm/deepmergefn,2021-01-01 00:00:00,2021-06-30 00:00:00,0,1
SNYK-JS-DEEPMERGEFN-1310984,deepmergefn,https://github.com/jesusgm/deepmergefn,2021-07-01 00:00:00,2021-12-31 00:00:00,0,1
SNYK-JS-DEEPMERGEFN-1310984,deepmergefn,https://github.com/jesusgm/deepmergefn,2022-01-01 00:00:00,2022-06-30 00:00:00,0,1
SNYK-JS-DEEPMERGEFN-1310984,deepmergefn,https://github.com/jesusgm/deepmergefn,2022-07-01 00:00:00,2022-12-31 00:00:00,0,1
SNYK-JS-DEEPMERGEFN-1310984,deepmergefn,https://github.com/jesusgm/deepmergefn,2023-01-01 00:00:00,2023-06-30 00:00:00,0,1
SNYK-JS-DEEPMERGEFN-1310984,deepmergefn,https://github.com/jesusgm/deepmergefn,2023-07-01 00:00:00,2023-12-31 00:00:00,0,1
SNYK-JS-DEEPMERGEFN-1310984,deepmergefn,https://github.com/jesusgm/deepmergefn,2024-01-01 00:00:00,2024-06-30 00:00:00,0,1
SNYK-JS-DEEPMERGEFN-1310984,deepmergefn,https://github.com/jesusgm/deepmergefn,2024-07-01 00:00:00,2024-12-31 00:00:00,0,1
SNYK-JS-VIDEOJS-1533429,video.js,https://github.com/videojs/video.js,2017-01-01 00:00:00,2017-06-30 00:00:00,39,39
SNYK-JS-VIDEOJS-1533429,video.js,https://github.com/videojs/video.js,2017-07-01 00:00:00,2017-12-31 00:00:00,39,68
SNYK-JS-VIDEOJS-1533429,video.js,https://github.com/videojs/video.js,2018-01-01 00:00:00,2018-06-30 00:00:00,39,94
SNYK-JS-VIDEOJS-1533429,video.js,https://github.com/videojs/video.js,2018-07-01 00:00:00,2018-12-31 00:00:00,32,118
SNYK-JS-VIDEOJS-1533429,video.js,https://github.com/videojs/video.js,2019-01-01 00:00:00,2019-06-30 00:00:00,34,141
SNYK-JS-VIDEOJS-1533429,video.js,https://github.com/videojs/video.js,2019-07-01 00:00:00,2019-12-31 00:00:00,16,150
SNYK-JS-VIDEOJS-1533429,video.js,https://github.com/videojs/video.js,2020-01-01 00:00:00,2020-06-30 00:00:00,18,159
SNYK-JS-VIDEOJS-1533429,video.js,https://github.com/videojs/video.js,2020-07-01 00:00:00,2020-12-31 00:00:00,22,174
SNYK-JS-VIDEOJS-1533429,video.js,https://github.com/videojs/video.js,2021-01-01 00:00:00,2021-06-30 00:00:00,25,190
SNYK-JS-VIDEOJS-1533429,video.js,https://github.com/videojs/video.js,2021-07-01 00:00:00,2021-12-31 00:00:00,26,206
SNYK-JS-VIDEOJS-1533429,video.js,https://github.com/videojs/video.js,2022-01-01 00:00:00,2022-06-30 00:00:00,19,218
SNYK-JS-VIDEOJS-1533429,video.js,https://github.com/videojs/video.js,2022-07-01 00:00:00,2022-12-31 00:00:00,16,223
SNYK-JS-VIDEOJS-1533429,video.js,https://github.com/videojs/video.js,2023-01-01 00:00:00,2023-06-30 00:00:00,28,243
SNYK-JS-VIDEOJS-1533429,video.js,https://github.com/videojs/video.js,2023-07-01 00:00:00,2023-12-31 00:00:00,22,253
SNYK-JS-VIDEOJS-1533429,video.js,https://github.com/videojs/video.js,2024-01-01 00:00:00,2024-06-30 00:00:00,29,267
SNYK-JS-VIDEOJS-1533429,video.js,https://github.com/videojs/video.js,2024-07-01 00:00:00,2024-12-31 00:00:00,13,269
SNYK-JS-JSZIP-1251497,jszip,https://github.com/Stuk/jszip,2017-01-01 00:00:00,2017-06-30 00:00:00,3,3
SNYK-JS-JSZIP-1251497,jszip,https://github.com/Stuk/jszip,2017-07-01 00:00:00,2017-12-31 00:00:00,4,6
SNYK-JS-JSZIP-1251497,jszip,https://github.com/Stuk/jszip,2018-01-01 00:00:00,2018-06-30 00:00:00,1,7
SNYK-JS-JSZIP-1251497,jszip,https://github.com/Stuk/jszip,2018-07-01 00:00:00,2018-12-31 00:00:00,3,10
SNYK-JS-JSZIP-1251497,jszip,https://github.com/Stuk/jszip,2019-01-01 00:00:00,2019-06-30 00:00:00,3,13
SNYK-JS-JSZIP-1251497,jszip,https://github.com/Stuk/jszip,2019-07-01 00:00:00,2019-12-31 00:00:00,3,15
SNYK-JS-JSZIP-1251497,jszip,https://github.com/Stuk/jszip,2020-01-01 00:00:00,2020-06-30 00:00:00,6,19
SNYK-JS-JSZIP-1251497,jszip,https://github.com/Stuk/jszip,2020-07-01 00:00:00,2020-12-31 00:00:00,3,21
SNYK-JS-JSZIP-1251497,jszip,https://github.com/Stuk/jszip,2021-01-01 00:00:00,2021-06-30 00:00:00,8,27
SNYK-JS-JSZIP-1251497,jszip,https://github.com/Stuk/jszip,2021-07-01 00:00:00,2021-12-31 00:00:00,1,27
SNYK-JS-JSZIP-1251497,jszip,https://github.com/Stuk/jszip,2022-01-01 00:00:00,2022-06-30 00:00:00,6,32
SNYK-JS-JSZIP-1251497,jszip,https://github.com/Stuk/jszip,2022-07-01 00:00:00,2022-12-31 00:00:00,1,32
SNYK-JS-JSZIP-1251497,jszip,https://github.com/Stuk/jszip,2023-01-01 00:00:00,2023-06-30 00:00:00,0,32
SNYK-JS-JSZIP-1251497,jszip,https://github.com/Stuk/jszip,2023-07-01 00:00:00,2023-12-31 00:00:00,0,32
SNYK-JS-JSZIP-1251497,jszip,https://github.com/Stuk/jszip,2024-01-01 00:00:00,2024-06-30 00:00:00,0,32
SNYK-JS-JSZIP-1251497,jszip,https://github.com/Stuk/jszip,2024-07-01 00:00:00,2024-12-31 00:00:00,0,32
SNYK-JS-ANCHORME-1311008,anchorme.js,https://github.com/alexcorvi/anchorme.js,2017-01-01 00:00:00,2017-06-30 00:00:00,1,1
SNYK-JS-ANCHORME-1311008,anchorme.js,https://github.com/alexcorvi/anchorme.js,2017-07-01 00:00:00,2017-12-31 00:00:00,0,1
SNYK-JS-ANCHORME-1311008,anchorme.js,https://github.com/alexcorvi/anchorme.js,2018-01-01 00:00:00,2018-06-30 00:00:00,2,3
SNYK-JS-ANCHORME-1311008,anchorme.js,https://github.com/alexcorvi/anchorme.js,2018-07-01 00:00:00,2018-12-31 00:00:00,2,4
SNYK-JS-ANCHORME-1311008,anchorme.js,https://github.com/alexcorvi/anchorme.js,2019-01-01 00:00:00,2019-06-30 00:00:00,1,5
SNYK-JS-ANCHORME-1311008,anchorme.js,https://github.com/alexcorvi/anchorme.js,2019-07-01 00:00:00,2019-12-31 00:00:00,0,5
SNYK-JS-ANCHORME-1311008,anchorme.js,https://github.com/alexcorvi/anchorme.js,2020-01-01 00:00:00,2020-06-30 00:00:00,2,6
SNYK-JS-ANCHORME-1311008,anchorme.js,https://github.com/alexcorvi/anchorme.js,2020-07-01 00:00:00,2020-12-31 00:00:00,0,6
SNYK-JS-ANCHORME-1311008,anchorme.js,https://github.com/alexcorvi/anchorme.js,2021-01-01 00:00:00,2021-06-30 00:00:00,1,7
SNYK-JS-ANCHORME-1311008,anchorme.js,https://github.com/alexcorvi/anchorme.js,2021-07-01 00:00:00,2021-12-31 00:00:00,0,7
SNYK-JS-ANCHORME-1311008,anchorme.js,https://github.com/alexcorvi/anchorme.js,2022-01-01 00:00:00,2022-06-30 00:00:00,0,7
SNYK-JS-ANCHORME-1311008,anchorme.js,https://github.com/alexcorvi/anchorme.js,2022-07-01 00:00:00,2022-12-31 00:00:00,1,8
SNYK-JS-ANCHORME-1311008,anchorme.js,https://github.com/alexcorvi/anchorme.js,2023-01-01 00:00:00,2023-06-30 00:00:00,1,8
SNYK-JS-ANCHORME-1311008,anchorme.js,https://github.com/alexcorvi/anchorme.js,2023-07-01 00:00:00,2023-12-31 00:00:00,0,8
SNYK-JS-ANCHORME-1311008,anchorme.js,https://github.com/alexcorvi/anchorme.js,2024-01-01 00:00:00,2024-06-30 00:00:00,1,8
SNYK-JS-ANCHORME-1311008,anchorme.js,https://github.com/alexcorvi/anchorme.js,2024-07-01 00:00:00,2024-12-31 00:00:00,0,8
SNYK-JS-MSGPACK-1296122,msgpack-node,https://github.com/msgpack/msgpack-node,2017-01-01 00:00:00,2017-06-30 00:00:00,0,0
SNYK-JS-MSGPACK-1296122,msgpack-node,https://github.com/msgpack/msgpack-node,2017-07-01 00:00:00,2017-12-31 00:00:00,0,0
SNYK-JS-MSGPACK-1296122,msgpack-node,https://github.com/msgpack/msgpack-node,2018-01-01 00:00:00,2018-06-30 00:00:00,0,0
SNYK-JS-MSGPACK-1296122,msgpack-node,https://github.com/msgpack/msgpack-node,2018-07-01 00:00:00,2018-12-31 00:00:00,0,0
SNYK-JS-MSGPACK-1296122,msgpack-node,https://github.com/msgpack/msgpack-node,2019-01-01 00:00:00,2019-06-30 00:00:00,0,0
SNYK-JS-MSGPACK-1296122,msgpack-node,https://github.com/msgpack/msgpack-node,2019-07-01 00:00:00,2019-12-31 00:00:00,2,2
SNYK-JS-MSGPACK-1296122,msgpack-node,https://github.com/msgpack/msgpack-node,2020-01-01 00:00:00,2020-06-30 00:00:00,0,2
SNYK-JS-MSGPACK-1296122,msgpack-node,https://github.com/msgpack/msgpack-node,2020-07-01 00:00:00,2020-12-31 00:00:00,0,2
SNYK-JS-MSGPACK-1296122,msgpack-node,https://github.com/msgpack/msgpack-node,2021-01-01 00:00:00,2021-06-30 00:00:00,0,2
SNYK-JS-MSGPACK-1296122,msgpack-node,https://github.com/msgpack/msgpack-node,2021-07-01 00:00:00,2021-12-31 00:00:00,0,2
SNYK-JS-MSGPACK-1296122,msgpack-node,https://github.com/msgpack/msgpack-node,2022-01-01 00:00:00,2022-06-30 00:00:00,0,2
SNYK-JS-MSGPACK-1296122,msgpack-node,https://github.com/msgpack/msgpack-node,2022-07-01 00:00:00,2022-12-31 00:00:00,0,2
SNYK-JS-MSGPACK-1296122,msgpack-node,https://github.com/msgpack/msgpack-node,2023-01-01 00:00:00,2023-06-30 00:00:00,0,2
SNYK-JS-MSGPACK-1296122,msgpack-node,https://github.com/msgpack/msgpack-node,2023-07-01 00:00:00,2023-12-31 00:00:00,0,2
SNYK-JS-MSGPACK-1296122,msgpack-node,https://github.com/msgpack/msgpack-node,2024-01-01 00:00:00,2024-06-30 00:00:00,0,2
SNYK-JS-MSGPACK-1296122,msgpack-node,https://github.com/msgpack/msgpack-node,2024-07-01 00:00:00,2024-12-31 00:00:00,0,2
SNYK-JAVA-COMGRAPHHOPPER-1320114,graphhopper,https://github.com/graphhopper/graphhopper,2017-01-01 00:00:00,2017-06-30 00:00:00,15,15
SNYK-JAVA-COMGRAPHHOPPER-1320114,graphhopper,https://github.com/graphhopper/graphhopper,2017-07-01 00:00:00,2017-12-31 00:00:00,17,26
SNYK-JAVA-COMGRAPHHOPPER-1320114,graphhopper,https://github.com/graphhopper/graphhopper,2018-01-01 00:00:00,2018-06-30 00:00:00,14,32
SNYK-JAVA-COMGRAPHHOPPER-1320114,graphhopper,https://github.com/graphhopper/graphhopper,2018-07-01 00:00:00,2018-12-31 00:00:00,14,39
SNYK-JAVA-COMGRAPHHOPPER-1320114,graphhopper,https://github.com/graphhopper/graphhopper,2019-01-01 00:00:00,2019-06-30 00:00:00,14,44
SNYK-JAVA-COMGRAPHHOPPER-1320114,graphhopper,https://github.com/graphhopper/graphhopper,2019-07-01 00:00:00,2019-12-31 00:00:00,16,54
SNYK-JAVA-COMGRAPHHOPPER-1320114,graphhopper,https://github.com/graphhopper/graphhopper,2020-01-01 00:00:00,2020-06-30 00:00:00,18,62
