REPO_NAME,GITHUB_URL,PERIOD_START,PERIOD_END,CONTRIBUTORS,CUMULATIVE_CONTRIBUTORS
SNYK-UNMANAGED-XDGDESKTOPPORTALHYPRLAND-7573322,xdg-desktop-portal-hyprland,https://github.com/hyprwm/xdg-desktop-portal-hyprland,2023-01-01 00:00:00,2023-06-30 00:00:00,9,35
SNYK-UNMANAGED-XDGDESKTOPPORTALHYPRLAND-7573322,xdg-desktop-portal-hyprland,https://github.com/hyprwm/xdg-desktop-portal-hyprland,2023-07-01 00:00:00,2023-12-31 00:00:00,14,45
SNYK-UNMANAGED-XDGDESKTOPPORTALHYPRLAND-7573322,xdg-desktop-portal-hyprland,https://github.com/hyprwm/xdg-desktop-portal-hyprland,2024-01-01 00:00:00,2024-06-30 00:00:00,13,53
SNYK-UNMANAGED-XDGDESKTOPPORTALHYPRLAND-7573322,xdg-desktop-portal-hyprland,https://github.com/hyprwm/xdg-desktop-portal-hyprland,2024-07-01 00:00:00,2024-12-31 00:00:00,7,56
SNYK-UNMANAGED-APACHETRAFFICSERVER-7573320,trafficserver,https://github.com/apache/trafficserver,2017-01-01 00:00:00,2017-06-30 00:00:00,68,68
SNYK-UNMANAGED-APACHETRAFFICSERVER-7573320,trafficserver,https://github.com/apache/trafficserver,2017-07-01 00:00:00,2017-12-31 00:00:00,64,99
SNYK-UNMANAGED-APACHETRAFFICSERVER-7573320,trafficserver,https://github.com/apache/trafficserver,2018-01-01 00:00:00,2018-06-30 00:00:00,54,119
SNYK-UNMANAGED-APACHETRAFFICSERVER-7573320,trafficserver,https://github.com/apache/trafficserver,2018-07-01 00:00:00,2018-12-31 00:00:00,50,136
SNYK-UNMANAGED-APACHETRAFFICSERVER-7573320,trafficserver,https://github.com/apache/trafficserver,2019-01-01 00:00:00,2019-06-30 00:00:00,60,157
SNYK-UNMANAGED-APACHETRAFFICSERVER-7573320,trafficserver,https://github.com/apache/trafficserver,2019-07-01 00:00:00,2019-12-31 00:00:00,48,169
SNYK-UNMANAGED-APACHETRAFFICSERVER-7573320,trafficserver,https://github.com/apache/trafficserver,2020-01-01 00:00:00,2020-06-30 00:00:00,55,190
SNYK-UNMANAGED-APACHETRAFFICSERVER-7573320,trafficserver,https://github.com/apache/trafficserver,2020-07-01 00:00:00,2020-12-31 00:00:00,39,199
SNYK-UNMANAGED-APACHETRAFFICSERVER-7573320,trafficserver,https://github.com/apache/trafficserver,2021-01-01 00:00:00,2021-06-30 00:00:00,41,210
SNYK-UNMANAGED-APACHETRAFFICSERVER-7573320,trafficserver,https://github.com/apache/trafficserver,2021-07-01 00:00:00,2021-12-31 00:00:00,34,220
